time,average_grade,action_done,best_grade_found,iterations_without_improvement
2025-04-24 11:32:56,94.47916666666667,added grade number 6 on loop 1 of grade 95 to verse LUK 1:8,0,0
2025-04-24 11:32:59,92.87037037037038,added grade number 1 on loop 1 of grade 80 to verse LUK 1:9,0,0
2025-04-24 11:33:02,93.42592592592592,added grade number 2 on loop 1 of grade 90 to verse LUK 1:9,0,0
2025-04-24 11:33:05,93.42592592592592,added grade number 3 on loop 1 of grade 85 to verse LUK 1:9,0,0
2025-04-24 11:33:10,93.42592592592592,added grade number 4 on loop 1 of grade 85 to verse LUK 1:9,0,0
2025-04-24 11:33:13,93.53703703703704,added grade number 5 on loop 1 of grade 90 to verse LUK 1:9,0,0
2025-04-24 11:33:18,93.51851851851853,added grade number 6 on loop 1 of grade 85 to verse LUK 1:9,0,0
2025-04-24 11:33:20,93.66666666666667,added grade number 1 on loop 1 of grade 95 to verse LUK 1:10,0,0
2025-04-24 11:33:26,93.66666666666667,added grade number 2 on loop 1 of grade 95 to verse LUK 1:10,0,0
2025-04-24 11:33:29,93.66666666666667,added grade number 3 on loop 1 of grade 95 to verse LUK 1:10,0,0
2025-04-24 11:33:32,93.66666666666667,added grade number 4 on loop 1 of grade 95 to verse LUK 1:10,0,0
2025-04-24 11:33:34,93.66666666666667,added grade number 5 on loop 1 of grade 95 to verse LUK 1:10,0,0
2025-04-24 11:33:42,93.66666666666667,added grade number 6 on loop 1 of grade 95 to verse LUK 1:10,0,0
2025-04-24 11:33:45,93.7878787878788,added grade number 1 on loop 1 of grade 95 to verse LUK 1:11,0,0
2025-04-24 11:33:50,93.7878787878788,added grade number 2 on loop 1 of grade 95 to verse LUK 1:11,0,0
2025-04-24 11:33:52,93.7878787878788,added grade number 3 on loop 1 of grade 95 to verse LUK 1:11,0,0
2025-04-24 11:33:55,93.7878787878788,added grade number 4 on loop 1 of grade 95 to verse LUK 1:11,0,0
2025-04-24 11:33:57,93.7878787878788,added grade number 5 on loop 1 of grade 95 to verse LUK 1:11,0,0
2025-04-24 11:34:03,93.7878787878788,added grade number 6 on loop 1 of grade 95 to verse LUK 1:11,0,0
2025-04-24 11:34:09,93.8888888888889,added grade number 1 on loop 1 of grade 95 to verse LUK 1:12,0,0
2025-04-24 11:34:13,93.7638888888889,added grade number 2 on loop 1 of grade 92 to verse LUK 1:12,0,0
2025-04-24 11:34:15,93.80555555555556,added grade number 3 on loop 1 of grade 95 to verse LUK 1:12,0,0
2025-04-24 11:34:19,93.8263888888889,added grade number 4 on loop 1 of grade 95 to verse LUK 1:12,0,0
2025-04-24 11:34:23,93.8388888888889,added grade number 5 on loop 1 of grade 95 to verse LUK 1:12,0,0
2025-04-24 11:34:26,93.84722222222223,added grade number 6 on loop 1 of grade 95 to verse LUK 1:12,0,0
2025-04-24 11:34:28,93.93589743589745,added grade number 1 on loop 1 of grade 95 to verse LUK 1:13,0,0
2025-04-24 11:34:31,93.93589743589745,added grade number 2 on loop 1 of grade 95 to verse LUK 1:13,0,0
2025-04-24 11:34:34,93.93589743589745,added grade number 3 on loop 1 of grade 95 to verse LUK 1:13,0,0
2025-04-24 11:34:36,93.93589743589745,added grade number 4 on loop 1 of grade 95 to verse LUK 1:13,0,0
2025-04-24 11:34:39,93.93589743589745,added grade number 5 on loop 1 of grade 95 to verse LUK 1:13,0,0
2025-04-24 11:34:41,93.93589743589745,added grade number 6 on loop 1 of grade 95 to verse LUK 1:13,0,0
2025-04-24 11:34:45,94.01190476190477,added grade number 1 on loop 1 of grade 95 to verse LUK 1:14,0,0
2025-04-24 11:34:51,93.90476190476191,added grade number 2 on loop 1 of grade 92 to verse LUK 1:14,0,0
2025-04-24 11:34:55,93.86904761904762,added grade number 3 on loop 1 of grade 92 to verse LUK 1:14,0,0
2025-04-24 11:34:57,93.90476190476191,added grade number 4 on loop 1 of grade 95 to verse LUK 1:14,0,0
2025-04-24 11:34:59,93.92619047619048,added grade number 5 on loop 1 of grade 95 to verse LUK 1:14,0,0
2025-04-24 11:35:01,93.90476190476191,added grade number 6 on loop 1 of grade 92 to verse LUK 1:14,0,0
2025-04-24 11:35:03,93.97777777777779,added grade number 1 on loop 1 of grade 95 to verse LUK 1:15,0,0
2025-04-24 11:35:05,93.97777777777779,added grade number 2 on loop 1 of grade 95 to verse LUK 1:15,0,0
2025-04-24 11:35:06,93.91111111111111,added grade number 3 on loop 1 of grade 92 to verse LUK 1:15,0,0
2025-04-24 11:35:09,93.92777777777778,added grade number 4 on loop 1 of grade 95 to verse LUK 1:15,0,0
2025-04-24 11:35:11,93.93777777777778,added grade number 5 on loop 1 of grade 95 to verse LUK 1:15,0,0
2025-04-24 11:35:14,93.92222222222223,added grade number 6 on loop 1 of grade 93 to verse LUK 1:15,0,0
2025-04-24 11:35:16,93.98958333333334,added grade number 1 on loop 1 of grade 95 to verse LUK 1:16,0,0
2025-04-24 11:35:18,93.98958333333334,added grade number 2 on loop 1 of grade 95 to verse LUK 1:16,0,0
2025-04-24 11:35:20,93.98958333333334,added grade number 3 on loop 1 of grade 95 to verse LUK 1:16,0,0
2025-04-24 11:35:21,93.98958333333334,added grade number 4 on loop 1 of grade 95 to verse LUK 1:16,0,0
2025-04-24 11:35:24,93.98958333333334,added grade number 5 on loop 1 of grade 95 to verse LUK 1:16,0,0
2025-04-24 11:35:27,93.98958333333334,added grade number 6 on loop 1 of grade 95 to verse LUK 1:16,0,0
2025-04-24 11:35:29,94.04901960784315,added grade number 1 on loop 1 of grade 95 to verse LUK 1:17,0,0
2025-04-24 11:35:33,93.9607843137255,added grade number 2 on loop 1 of grade 92 to verse LUK 1:17,0,0
2025-04-24 11:35:35,93.93137254901961,added grade number 3 on loop 1 of grade 92 to verse LUK 1:17,0,0
2025-04-24 11:35:44,93.9607843137255,added grade number 4 on loop 1 of grade 95 to verse LUK 1:17,0,0
2025-04-24 11:35:47,93.89607843137256,added grade number 5 on loop 1 of grade 88 to verse LUK 1:17,0,0
2025-04-24 11:35:49,93.92156862745098,added grade number 6 on loop 1 of grade 95 to verse LUK 1:17,0,0
2025-04-24 11:35:55,93.81481481481482,added grade number 1 on loop 1 of grade 92 to verse LUK 1:18,0,0
2025-04-24 11:35:57,93.81481481481482,added grade number 2 on loop 1 of grade 92 to verse LUK 1:18,0,0
2025-04-24 11:35:59,93.81481481481482,added grade number 3 on loop 1 of grade 92 to verse LUK 1:18,0,0
2025-04-24 11:36:03,93.81481481481482,added grade number 4 on loop 1 of grade 92 to verse LUK 1:18,0,0
2025-04-24 11:36:06,93.84814814814814,added grade number 5 on loop 1 of grade 95 to verse LUK 1:18,0,0
2025-04-24 11:36:09,93.87037037037038,added grade number 6 on loop 1 of grade 95 to verse LUK 1:18,0,0
2025-04-24 11:36:11,93.9298245614035,added grade number 1 on loop 1 of grade 95 to verse LUK 1:19,0,0
2025-04-24 11:36:14,93.9298245614035,added grade number 2 on loop 1 of grade 95 to verse LUK 1:19,0,0
2025-04-24 11:36:15,93.9298245614035,added grade number 3 on loop 1 of grade 95 to verse LUK 1:19,0,0
2025-04-24 11:36:17,93.89035087719299,added grade number 4 on loop 1 of grade 92 to verse LUK 1:19,0,0
2025-04-24 11:36:19,93.89824561403509,added grade number 5 on loop 1 of grade 95 to verse LUK 1:19,0,0
2025-04-24 11:36:21,93.90350877192982,added grade number 6 on loop 1 of grade 95 to verse LUK 1:19,0,0
2025-04-24 11:36:23,93.95833333333334,added grade number 1 on loop 1 of grade 95 to verse LUK 1:20,0,0
2025-04-24 11:36:25,93.95833333333334,added grade number 2 on loop 1 of grade 95 to verse LUK 1:20,0,0
2025-04-24 11:36:29,93.95833333333334,added grade number 3 on loop 1 of grade 95 to verse LUK 1:20,0,0
2025-04-24 11:36:32,93.95833333333334,added grade number 4 on loop 1 of grade 95 to verse LUK 1:20,0,0
2025-04-24 11:36:34,93.92833333333334,added grade number 5 on loop 1 of grade 92 to verse LUK 1:20,0,0
2025-04-24 11:36:38,93.93333333333334,added grade number 6 on loop 1 of grade 95 to verse LUK 1:20,0,0
2025-04-24 11:36:39,93.84126984126985,added grade number 1 on loop 1 of grade 92 to verse LUK 1:21,0,0
2025-04-24 11:36:42,93.91269841269842,added grade number 2 on loop 1 of grade 95 to verse LUK 1:21,0,0
2025-04-24 11:36:47,93.88888888888889,added grade number 3 on loop 1 of grade 92 to verse LUK 1:21,0,0
2025-04-24 11:36:50,93.91269841269842,added grade number 4 on loop 1 of grade 95 to verse LUK 1:21,0,0
2025-04-24 11:36:52,93.90793650793651,added grade number 5 on loop 1 of grade 93 to verse LUK 1:21,0,0
2025-04-24 11:36:54,93.92063492063492,added grade number 6 on loop 1 of grade 95 to verse LUK 1:21,0,0
2025-04-24 11:36:57,93.96969696969698,added grade number 1 on loop 1 of grade 95 to verse LUK 1:22,0,0
2025-04-24 11:36:59,93.96969696969698,added grade number 2 on loop 1 of grade 95 to verse LUK 1:22,0,0
2025-04-24 11:37:02,93.96969696969698,added grade number 3 on loop 1 of grade 95 to verse LUK 1:22,0,0
2025-04-24 11:37:05,93.96969696969698,added grade number 4 on loop 1 of grade 95 to verse LUK 1:22,0,0
2025-04-24 11:37:08,93.96969696969698,added grade number 5 on loop 1 of grade 95 to verse LUK 1:22,0,0
2025-04-24 11:37:09,93.96969696969698,added grade number 6 on loop 1 of grade 95 to verse LUK 1:22,0,0
2025-04-24 11:37:12,94.0144927536232,added grade number 1 on loop 1 of grade 95 to verse LUK 1:23,0,0
2025-04-24 11:37:14,94.0144927536232,added grade number 2 on loop 1 of grade 95 to verse LUK 1:23,0,0
2025-04-24 11:37:17,94.0144927536232,added grade number 3 on loop 1 of grade 95 to verse LUK 1:23,0,0
2025-04-24 11:37:19,94.0144927536232,added grade number 4 on loop 1 of grade 95 to verse LUK 1:23,0,0
2025-04-24 11:37:22,94.0144927536232,added grade number 5 on loop 1 of grade 95 to verse LUK 1:23,0,0
2025-04-24 11:37:26,94.0144927536232,added grade number 6 on loop 1 of grade 95 to verse LUK 1:23,0,0
2025-04-24 11:37:28,94.05555555555556,added grade number 1 on loop 1 of grade 95 to verse LUK 1:24,0,0
2025-04-24 11:37:31,94.05555555555556,added grade number 2 on loop 1 of grade 95 to verse LUK 1:24,0,0
2025-04-24 11:37:34,94.05555555555556,added grade number 3 on loop 1 of grade 95 to verse LUK 1:24,0,0
2025-04-24 11:37:37,94.05555555555556,added grade number 4 on loop 1 of grade 95 to verse LUK 1:24,0,0
2025-04-24 11:37:39,94.05555555555556,added grade number 5 on loop 1 of grade 95 to verse LUK 1:24,0,0
2025-04-24 11:37:42,94.05555555555556,added grade number 6 on loop 1 of grade 95 to verse LUK 1:24,0,0
2025-04-24 11:37:45,93.97333333333334,added grade number 1 on loop 1 of grade 92 to verse LUK 1:25,0,0
2025-04-24 11:37:47,93.97333333333334,added grade number 2 on loop 1 of grade 92 to verse LUK 1:25,0,0
2025-04-24 11:37:52,94.01333333333334,added grade number 3 on loop 1 of grade 95 to verse LUK 1:25,0,0
2025-04-24 11:37:55,93.98333333333333,added grade number 4 on loop 1 of grade 90 to verse LUK 1:25,0,0
2025-04-24 11:37:57,93.98133333333334,added grade number 5 on loop 1 of grade 92 to verse LUK 1:25,0,0
2025-04-24 11:38:00,94.0,added grade number 6 on loop 1 of grade 95 to verse LUK 1:25,0,0
2025-04-24 11:38:03,94.03846153846153,added grade number 1 on loop 1 of grade 95 to verse LUK 1:26,0,0
2025-04-24 11:38:08,94.03846153846153,added grade number 2 on loop 1 of grade 95 to verse LUK 1:26,0,0
2025-04-24 11:38:11,94.03846153846153,added grade number 3 on loop 1 of grade 95 to verse LUK 1:26,0,0
2025-04-24 11:38:16,94.00961538461539,added grade number 4 on loop 1 of grade 92 to verse LUK 1:26,0,0
2025-04-24 11:38:19,94.01538461538462,added grade number 5 on loop 1 of grade 95 to verse LUK 1:26,0,0
2025-04-24 11:38:22,94.0,added grade number 6 on loop 1 of grade 92 to verse LUK 1:26,0,0
2025-04-24 11:38:26,90.51851851851852,added grade number 1 on loop 1 of grade 0 to verse LUK 1:27,0,0
2025-04-24 11:38:28,90.51851851851852,added grade number 2 on loop 1 of grade 0 to verse LUK 1:27,0,0
2025-04-24 11:38:29,90.51851851851852,added grade number 3 on loop 1 of grade 0 to verse LUK 1:27,0,0
2025-04-24 11:38:31,90.51851851851852,added grade number 4 on loop 1 of grade 0 to verse LUK 1:27,0,0
2025-04-24 11:38:33,90.51851851851852,added grade number 5 on loop 1 of grade 0 to verse LUK 1:27,0,0
2025-04-24 11:38:34,90.51851851851852,added grade number 6 on loop 1 of grade 0 to verse LUK 1:27,0,0
2025-04-24 11:38:38,90.5,added grade number 1 on loop 1 of grade 90 to verse LUK 1:28,0,0
2025-04-24 11:38:42,90.53571428571429,added grade number 2 on loop 1 of grade 92 to verse LUK 1:28,0,0
2025-04-24 11:38:45,90.54761904761905,added grade number 3 on loop 1 of grade 92 to verse LUK 1:28,0,0
2025-04-24 11:38:50,90.5625,added grade number 4 on loop 1 of grade 93 to verse LUK 1:28,0,0
2025-04-24 11:38:52,90.56428571428572,added grade number 5 on loop 1 of grade 92 to verse LUK 1:28,0,0
2025-04-24 11:38:56,90.56547619047619,added grade number 6 on loop 1 of grade 92 to verse LUK 1:28,0,0
2025-04-24 11:38:58,90.7183908045977,added grade number 1 on loop 1 of grade 95 to verse LUK 1:29,0,0
2025-04-24 11:39:01,90.7183908045977,added grade number 2 on loop 1 of grade 95 to verse LUK 1:29,0,0
2025-04-24 11:39:03,90.68390804597702,added grade number 3 on loop 1 of grade 92 to verse LUK 1:29,0,0
2025-04-24 11:39:05,90.66666666666667,added grade number 4 on loop 1 of grade 92 to verse LUK 1:29,0,0
2025-04-24 11:39:07,90.67701149425288,added grade number 5 on loop 1 of grade 95 to verse LUK 1:29,0,0
2025-04-24 11:39:09,90.68390804597702,added grade number 6 on loop 1 of grade 95 to verse LUK 1:29,0,0
2025-04-24 11:39:12,90.82777777777778,added grade number 1 on loop 1 of grade 95 to verse LUK 1:30,0,0
2025-04-24 11:39:14,90.82777777777778,added grade number 2 on loop 1 of grade 95 to verse LUK 1:30,0,0
2025-04-24 11:39:17,90.82777777777778,added grade number 3 on loop 1 of grade 95 to verse LUK 1:30,0,0
2025-04-24 11:39:19,90.82777777777778,added grade number 4 on loop 1 of grade 95 to verse LUK 1:30,0,0
2025-04-24 11:39:23,90.82777777777778,added grade number 5 on loop 1 of grade 95 to verse LUK 1:30,0,0
2025-04-24 11:39:25,90.82777777777778,added grade number 6 on loop 1 of grade 95 to verse LUK 1:30,0,0
2025-04-24 11:39:29,90.96236559139786,added grade number 1 on loop 1 of grade 95 to verse LUK 1:31,0,0
2025-04-24 11:39:32,90.96236559139786,added grade number 2 on loop 1 of grade 95 to verse LUK 1:31,0,0
2025-04-24 11:39:34,90.96236559139786,added grade number 3 on loop 1 of grade 95 to verse LUK 1:31,0,0
2025-04-24 11:39:37,90.96236559139786,added grade number 4 on loop 1 of grade 95 to verse LUK 1:31,0,0
2025-04-24 11:39:41,90.96236559139786,added grade number 5 on loop 1 of grade 95 to verse LUK 1:31,0,0
2025-04-24 11:39:43,90.96236559139786,added grade number 6 on loop 1 of grade 95 to verse LUK 1:31,0,0
2025-04-24 11:39:46,91.08854166666667,added grade number 1 on loop 1 of grade 95 to verse LUK 1:32,0,0
2025-04-24 11:39:49,91.08854166666667,added grade number 2 on loop 1 of grade 95 to verse LUK 1:32,0,0
2025-04-24 11:39:51,91.08854166666667,added grade number 3 on loop 1 of grade 95 to verse LUK 1:32,0,0
2025-04-24 11:39:54,91.08854166666667,added grade number 4 on loop 1 of grade 95 to verse LUK 1:32,0,0
2025-04-24 11:39:57,91.08854166666667,added grade number 5 on loop 1 of grade 95 to verse LUK 1:32,0,0
2025-04-24 11:40:00,91.08854166666667,added grade number 6 on loop 1 of grade 95 to verse LUK 1:32,0,0
2025-04-24 11:40:07,91.20707070707071,added grade number 1 on loop 1 of grade 95 to verse LUK 1:33,0,0
2025-04-24 11:40:14,91.20707070707071,added grade number 2 on loop 1 of grade 95 to verse LUK 1:33,0,0
2025-04-24 11:40:20,91.20707070707071,added grade number 3 on loop 1 of grade 95 to verse LUK 1:33,0,0
2025-04-24 11:40:22,91.20707070707071,added grade number 4 on loop 1 of grade 95 to verse LUK 1:33,0,0
2025-04-24 11:40:28,91.20707070707071,added grade number 5 on loop 1 of grade 95 to verse LUK 1:33,0,0
2025-04-24 11:40:31,91.20707070707071,added grade number 6 on loop 1 of grade 95 to verse LUK 1:33,0,0
2025-04-24 11:40:33,91.3186274509804,added grade number 1 on loop 1 of grade 95 to verse LUK 1:34,0,0
2025-04-24 11:40:37,91.3186274509804,added grade number 2 on loop 1 of grade 95 to verse LUK 1:34,0,0
2025-04-24 11:40:40,91.3186274509804,added grade number 3 on loop 1 of grade 95 to verse LUK 1:34,0,0
2025-04-24 11:40:42,91.3186274509804,added grade number 4 on loop 1 of grade 95 to verse LUK 1:34,0,0
2025-04-24 11:40:44,91.3186274509804,added grade number 5 on loop 1 of grade 95 to verse LUK 1:34,0,0
2025-04-24 11:40:45,91.3186274509804,added grade number 6 on loop 1 of grade 95 to verse LUK 1:34,0,0
2025-04-24 11:40:50,91.42380952380952,added grade number 1 on loop 1 of grade 95 to verse LUK 1:35,0,0
2025-04-24 11:40:53,91.42380952380952,added grade number 2 on loop 1 of grade 95 to verse LUK 1:35,0,0
2025-04-24 11:41:00,91.42380952380952,added grade number 3 on loop 1 of grade 95 to verse LUK 1:35,0,0
2025-04-24 11:41:02,91.42380952380952,added grade number 4 on loop 1 of grade 95 to verse LUK 1:35,0,0
2025-04-24 11:41:05,91.42380952380952,added grade number 5 on loop 1 of grade 95 to verse LUK 1:35,0,0
2025-04-24 11:41:11,91.42380952380952,added grade number 6 on loop 1 of grade 95 to verse LUK 1:35,0,0
2025-04-24 11:41:14,91.52314814814815,added grade number 1 on loop 1 of grade 95 to verse LUK 1:36,0,0
2025-04-24 11:41:17,91.52314814814815,added grade number 2 on loop 1 of grade 95 to verse LUK 1:36,0,0
2025-04-24 11:41:19,91.52314814814815,added grade number 3 on loop 1 of grade 95 to verse LUK 1:36,0,0
2025-04-24 11:41:22,91.50231481481482,added grade number 4 on loop 1 of grade 92 to verse LUK 1:36,0,0
2025-04-24 11:41:24,91.50648148148149,added grade number 5 on loop 1 of grade 95 to verse LUK 1:36,0,0
2025-04-24 11:41:26,91.50925925925927,added grade number 6 on loop 1 of grade 95 to verse LUK 1:36,0,0
2025-04-24 11:41:29,91.6036036036036,added grade number 1 on loop 1 of grade 95 to verse LUK 1:37,0,0
2025-04-24 11:41:34,91.6036036036036,added grade number 2 on loop 1 of grade 95 to verse LUK 1:37,0,0
2025-04-24 11:41:37,91.6036036036036,added grade number 3 on loop 1 of grade 95 to verse LUK 1:37,0,0
2025-04-24 11:41:39,91.56981981981983,added grade number 4 on loop 1 of grade 90 to verse LUK 1:37,0,0
2025-04-24 11:41:41,91.57657657657658,added grade number 5 on loop 1 of grade 95 to verse LUK 1:37,0,0
2025-04-24 11:41:43,91.58108108108108,added grade number 6 on loop 1 of grade 95 to verse LUK 1:37,0,0
2025-04-24 11:41:48,91.67105263157895,added grade number 1 on loop 1 of grade 95 to verse LUK 1:38,0,0
2025-04-24 11:41:51,91.67105263157895,added grade number 2 on loop 1 of grade 95 to verse LUK 1:38,0,0
