time,average_grade,action_done,completed_loops
2025-01-16 08:41:02,88.77083333333333,added grade number 1 to verse JHN 3:9,0
2025-01-16 08:41:04,88.77083333333333,added grade number 2 to verse JHN 3:9,0
2025-01-16 08:41:05,88.89583333333333,added grade number 3 to verse JHN 3:9,0
2025-01-16 08:41:07,88.86458333333333,added grade number 4 to verse JHN 3:9,0
2025-01-16 08:41:09,88.84583333333333,added grade number 5 to verse JHN 3:9,0
2025-01-16 08:41:11,88.83333333333333,added grade number 6 to verse JHN 3:9,0
2025-01-16 08:41:15,88.83333333333333,reflected on verse JHN 3:9,1
2025-01-16 08:41:17,88.74074074074073,added grade number 1 to verse JHN 3:10,0
2025-01-16 08:41:18,88.57407407407408,added grade number 2 to verse JHN 3:10,0
2025-01-16 08:41:20,88.7037037037037,added grade number 3 to verse JHN 3:10,0
2025-01-16 08:41:22,88.62962962962962,added grade number 4 to verse JHN 3:10,0
2025-01-16 08:41:24,88.6962962962963,added grade number 5 to verse JHN 3:10,0
2025-01-16 08:41:27,88.7037037037037,added grade number 6 to verse JHN 3:10,0
2025-01-16 08:41:31,88.7037037037037,reflected on verse JHN 3:10,1
2025-01-16 08:41:36,88.33333333333333,added grade number 1 to verse JHN 3:11-12,0
2025-01-16 08:41:41,88.33333333333333,added grade number 2 to verse JHN 3:11-12,0
2025-01-16 08:41:43,88.49999999999999,added grade number 3 to verse JHN 3:11-12,0
2025-01-16 08:41:44,88.58333333333333,added grade number 4 to verse JHN 3:11-12,0
2025-01-16 08:41:46,88.53333333333333,added grade number 5 to verse JHN 3:11-12,0
2025-01-16 08:41:48,88.58333333333333,added grade number 6 to verse JHN 3:11-12,0
2025-01-16 08:41:54,88.58333333333333,reflected on verse JHN 3:11-12,1
2025-01-16 08:41:58,88.25757575757575,added grade number 1 to verse JHN 3:13,0
2025-01-16 08:42:00,88.25757575757575,added grade number 2 to verse JHN 3:13,0
2025-01-16 08:42:02,88.25757575757575,added grade number 3 to verse JHN 3:13,0
2025-01-16 08:42:05,88.25757575757575,added grade number 4 to verse JHN 3:13,0
2025-01-16 08:42:07,88.25757575757575,added grade number 5 to verse JHN 3:13,0
2025-01-16 08:42:10,88.33333333333333,added grade number 6 to verse JHN 3:13,0
2025-01-16 08:42:19,88.33333333333333,reflected on verse JHN 3:13,1
2025-01-16 08:42:21,88.47222222222221,added grade number 1 to verse JHN 3:14,0
2025-01-16 08:42:25,88.38888888888887,added grade number 2 to verse JHN 3:14,0
2025-01-16 08:42:29,88.27777777777777,added grade number 3 to verse JHN 3:14,0
2025-01-16 08:42:32,88.22222222222221,added grade number 4 to verse JHN 3:14,0
2025-01-16 08:42:34,88.35555555555555,added grade number 5 to verse JHN 3:14,0
2025-01-16 08:42:36,88.375,added grade number 6 to verse JHN 3:14,0
2025-01-16 08:42:42,88.375,reflected on verse JHN 3:14,1
2025-01-16 08:42:45,88.5,added grade number 1 to verse JHN 3:15,0
2025-01-16 08:42:50,88.3076923076923,added grade number 2 to verse JHN 3:15,0
2025-01-16 08:42:52,88.37179487179486,added grade number 3 to verse JHN 3:15,0
2025-01-16 08:42:54,88.5,added grade number 4 to verse JHN 3:15,0
2025-01-16 08:42:56,88.57692307692308,added grade number 5 to verse JHN 3:15,0
2025-01-16 08:42:58,88.62820512820514,added grade number 6 to verse JHN 3:15,0
2025-01-16 08:43:09,88.62820512820514,reflected on verse JHN 3:15,1
2025-01-16 08:43:19,88.86904761904762,added grade number 1 to verse JHN 3:16,0
2025-01-16 08:43:37,88.79761904761905,added grade number 2 to verse JHN 3:16,0
2025-01-16 08:43:41,88.77380952380953,added grade number 3 to verse JHN 3:16,0
2025-01-16 08:43:43,88.76190476190477,added grade number 4 to verse JHN 3:16,0
2025-01-16 08:43:46,88.75476190476192,added grade number 5 to verse JHN 3:16,0
2025-01-16 08:43:48,88.75,added grade number 6 to verse JHN 3:16,0
2025-01-16 08:43:54,88.75,reflected on verse JHN 3:16,1
2025-01-16 08:43:56,88.83333333333333,added grade number 1 to verse JHN 3:17,0
2025-01-16 08:43:58,88.66666666666667,added grade number 2 to verse JHN 3:17,0
2025-01-16 08:44:00,88.72222222222221,added grade number 3 to verse JHN 3:17,0
2025-01-16 08:44:02,88.83333333333333,added grade number 4 to verse JHN 3:17,0
2025-01-16 08:44:03,88.9,added grade number 5 to verse JHN 3:17,0
2025-01-16 08:44:05,88.94444444444444,added grade number 6 to verse JHN 3:17,0
2025-01-16 08:44:15,88.94444444444444,reflected on verse JHN 3:17,1
2025-01-16 08:44:19,88.69791666666667,added grade number 1 to verse JHN 3:18,0
2025-01-16 08:44:21,88.79166666666667,added grade number 2 to verse JHN 3:18,0
2025-01-16 08:44:22,88.90625,added grade number 3 to verse JHN 3:18,0
2025-01-16 08:44:24,88.88541666666667,added grade number 4 to verse JHN 3:18,0
2025-01-16 08:44:26,88.97291666666668,added grade number 5 to verse JHN 3:18,0
2025-01-16 08:44:27,88.97916666666667,added grade number 6 to verse JHN 3:18,0
2025-01-16 08:44:33,88.97916666666667,reflected on verse JHN 3:18,1
2025-01-16 08:44:34,88.92156862745098,added grade number 1 to verse JHN 3:19,0
2025-01-16 08:44:36,88.92156862745098,added grade number 2 to verse JHN 3:19,0
2025-01-16 08:44:38,88.92156862745098,added grade number 3 to verse JHN 3:19,0
2025-01-16 08:44:40,88.95098039215686,added grade number 4 to verse JHN 3:19,0
2025-01-16 08:44:42,88.96862745098039,added grade number 5 to verse JHN 3:19,0
2025-01-16 08:44:44,88.98039215686275,added grade number 6 to verse JHN 3:19,0
2025-01-16 08:44:50,88.98039215686275,reflected on verse JHN 3:19,1
2025-01-16 08:44:52,88.75925925925927,added grade number 1 to verse JHN 3:20,0
2025-01-16 08:44:54,88.75925925925927,added grade number 2 to verse JHN 3:20,0
2025-01-16 08:44:56,88.81481481481482,added grade number 3 to verse JHN 3:20,0
2025-01-16 08:44:58,88.87037037037038,added grade number 4 to verse JHN 3:20,0
2025-01-16 08:45:00,88.92592592592592,added grade number 5 to verse JHN 3:20,0
2025-01-16 08:45:02,88.89814814814815,added grade number 6 to verse JHN 3:20,0
2025-01-16 08:45:06,88.89814814814815,reflected on verse JHN 3:20,1
2025-01-16 08:45:08,88.95614035087719,added grade number 1 to verse JHN 3:21,0
2025-01-16 08:45:10,88.90350877192982,added grade number 2 to verse JHN 3:21,0
2025-01-16 08:45:12,89.00877192982456,added grade number 3 to verse JHN 3:21,0
2025-01-16 08:45:15,89.02192982456141,added grade number 4 to verse JHN 3:21,0
2025-01-16 08:45:17,89.00877192982456,added grade number 5 to verse JHN 3:21,0
2025-01-16 08:45:19,88.95614035087719,added grade number 6 to verse JHN 3:21,0
2025-01-16 08:45:24,88.95614035087719,reflected on verse JHN 3:21,1
2025-01-16 08:45:25,89.00833333333334,added grade number 1 to verse JHN 3:22,0
2025-01-16 08:45:27,89.00833333333334,added grade number 2 to verse JHN 3:22,0
2025-01-16 08:45:29,89.09166666666667,added grade number 3 to verse JHN 3:22,0
2025-01-16 08:45:31,89.07083333333334,added grade number 4 to verse JHN 3:22,0
2025-01-16 08:45:34,89.00833333333334,added grade number 5 to verse JHN 3:22,0
2025-01-16 08:45:36,89.00833333333334,added grade number 6 to verse JHN 3:22,0
2025-01-16 08:45:45,89.00833333333334,reflected on verse JHN 3:22,1
2025-01-16 08:45:47,89.05555555555556,added grade number 1 to verse JHN 3:23,0
2025-01-16 08:45:49,89.05555555555556,added grade number 2 to verse JHN 3:23,0
2025-01-16 08:45:50,88.97619047619048,added grade number 3 to verse JHN 3:23,0
2025-01-16 08:45:52,88.99603174603175,added grade number 4 to verse JHN 3:23,0
2025-01-16 08:45:54,89.0079365079365,added grade number 5 to verse JHN 3:23,0
2025-01-16 08:45:56,89.03174603174604,added grade number 6 to verse JHN 3:23,0
2025-01-16 08:46:01,89.03174603174604,reflected on verse JHN 3:23,1
2025-01-16 08:46:03,88.84848484848486,added grade number 1 to verse JHN 3:24,0
2025-01-16 08:46:05,88.96212121212122,added grade number 2 to verse JHN 3:24,0
2025-01-16 08:46:21,88.92424242424244,added grade number 3 to verse JHN 3:24,0
2025-01-16 08:46:23,88.90530303030303,added grade number 4 to verse JHN 3:24,0
2025-01-16 08:46:28,88.89393939393939,added grade number 5 to verse JHN 3:24,0
2025-01-16 08:46:30,88.88636363636364,added grade number 6 to verse JHN 3:24,0
2025-01-16 08:46:35,88.88636363636364,reflected on verse JHN 3:24,1
2025-01-16 08:46:37,88.28260869565217,added grade number 1 to verse JHN 3:25,0
2025-01-16 08:46:39,88.5,added grade number 2 to verse JHN 3:25,0
2025-01-16 08:46:41,88.57246376811595,added grade number 3 to verse JHN 3:25,0
2025-01-16 08:46:43,88.5,added grade number 4 to verse JHN 3:25,0
2025-01-16 08:46:44,88.5695652173913,added grade number 5 to verse JHN 3:25,0
2025-01-16 08:46:47,88.59420289855073,added grade number 6 to verse JHN 3:25,0
2025-01-16 08:46:51,88.59420289855073,reflected on verse JHN 3:25,1
2025-01-16 08:46:54,88.56944444444446,added grade number 1 to verse JHN 3:26,0
2025-01-16 08:46:55,88.61111111111113,added grade number 2 to verse JHN 3:26,0
2025-01-16 08:46:57,88.625,added grade number 3 to verse JHN 3:26,0
2025-01-16 08:46:59,88.61111111111113,added grade number 4 to verse JHN 3:26,0
2025-01-16 08:47:00,88.60277777777777,added grade number 5 to verse JHN 3:26,0
2025-01-16 08:47:02,88.5763888888889,added grade number 6 to verse JHN 3:26,0
2025-01-16 08:47:07,88.5763888888889,reflected on verse JHN 3:26,1
2025-01-16 08:47:11,88.43333333333334,added grade number 1 to verse JHN 3:27,0
2025-01-16 08:47:14,88.43333333333334,added grade number 2 to verse JHN 3:27,0
2025-01-16 08:47:17,88.5,added grade number 3 to verse JHN 3:27,0
2025-01-16 08:47:20,88.48333333333333,added grade number 4 to verse JHN 3:27,0
2025-01-16 08:47:23,88.49733333333333,added grade number 5 to verse JHN 3:27,0
2025-01-16 08:47:25,88.50666666666667,added grade number 6 to verse JHN 3:27,0
2025-01-16 08:47:29,88.50666666666667,reflected on verse JHN 3:27,1
2025-01-16 08:47:31,88.4871794871795,added grade number 1 to verse JHN 3:28,0
2025-01-16 08:47:33,88.52564102564104,added grade number 2 to verse JHN 3:28,0
2025-01-16 08:47:35,88.60256410256412,added grade number 3 to verse JHN 3:28,0
2025-01-16 08:47:36,88.64102564102565,added grade number 4 to verse JHN 3:28,0
2025-01-16 08:47:39,88.62564102564103,added grade number 5 to verse JHN 3:28,0
2025-01-16 08:47:41,88.61538461538463,added grade number 6 to verse JHN 3:28,0
2025-01-16 08:47:47,88.61538461538463,reflected on verse JHN 3:28,1
2025-01-16 08:47:49,88.4814814814815,added grade number 1 to verse JHN 3:29,0
2025-01-16 08:47:51,88.57407407407409,added grade number 2 to verse JHN 3:29,0
2025-01-16 08:47:53,88.60493827160496,added grade number 3 to verse JHN 3:29,0
2025-01-16 08:47:56,88.60185185185186,added grade number 4 to verse JHN 3:29,0
2025-01-16 08:47:57,88.61481481481484,added grade number 5 to verse JHN 3:29,0
2025-01-16 08:48:00,88.62345679012348,added grade number 6 to verse JHN 3:29,0
2025-01-16 08:48:05,88.62345679012348,reflected on verse JHN 3:29,1
2025-01-16 08:48:07,88.49404761904763,added grade number 1 to verse JHN 3:30,0
2025-01-16 08:48:09,88.49404761904763,added grade number 2 to verse JHN 3:30,0
2025-01-16 08:48:11,88.49404761904763,added grade number 3 to verse JHN 3:30,0
2025-01-16 08:48:13,88.49404761904763,added grade number 4 to verse JHN 3:30,0
2025-01-16 08:48:14,88.49404761904763,added grade number 5 to verse JHN 3:30,0
2025-01-16 08:48:18,88.49404761904763,added grade number 6 to verse JHN 3:30,0
2025-01-16 08:48:25,88.49404761904763,reflected on verse JHN 3:30,1
2025-01-16 08:48:26,88.37356321839083,added grade number 1 to verse JHN 3:31,0
2025-01-16 08:48:28,88.42528735632186,added grade number 2 to verse JHN 3:31,0
2025-01-16 08:48:31,88.40804597701151,added grade number 3 to verse JHN 3:31,0
2025-01-16 08:48:32,88.44252873563221,added grade number 4 to verse JHN 3:31,0
2025-01-16 08:48:34,88.42873563218393,added grade number 5 to verse JHN 3:31,0
2025-01-16 08:48:36,88.41954022988509,added grade number 6 to verse JHN 3:31,0
2025-01-16 08:48:41,88.41954022988509,reflected on verse JHN 3:31,1
2025-01-16 08:48:43,88.30555555555559,added grade number 1 to verse JHN 3:32,0
2025-01-16 08:48:45,88.30555555555559,added grade number 2 to verse JHN 3:32,0
2025-01-16 08:48:46,88.30555555555559,added grade number 3 to verse JHN 3:32,0
2025-01-16 08:48:49,88.33055555555558,added grade number 4 to verse JHN 3:32,0
2025-01-16 08:48:50,88.32555555555558,added grade number 5 to verse JHN 3:32,0
2025-01-16 08:48:53,88.29444444444447,added grade number 6 to verse JHN 3:32,0
2025-01-16 08:48:59,88.29444444444447,reflected on verse JHN 3:32,1
2025-01-16 08:49:01,88.18817204301077,added grade number 1 to verse JHN 3:33,0
2025-01-16 08:49:02,88.2688172043011,added grade number 2 to verse JHN 3:33,0
2025-01-16 08:49:04,88.24193548387099,added grade number 3 to verse JHN 3:33,0
2025-01-16 08:49:07,88.2688172043011,added grade number 4 to verse JHN 3:33,0
2025-01-16 08:49:08,88.27204301075271,added grade number 5 to verse JHN 3:33,0
2025-01-16 08:49:10,88.25806451612905,added grade number 6 to verse JHN 3:33,0
2025-01-16 08:49:19,88.25806451612905,reflected on verse JHN 3:33,1
2025-01-16 08:49:21,88.15625000000001,added grade number 1 to verse JHN 3:34,0
2025-01-16 08:49:23,88.23437500000001,added grade number 2 to verse JHN 3:34,0
2025-01-16 08:49:25,88.20833333333334,added grade number 3 to verse JHN 3:34,0
2025-01-16 08:49:26,88.19531250000001,added grade number 4 to verse JHN 3:34,0
2025-01-16 08:49:28,88.18750000000001,added grade number 5 to verse JHN 3:34,0
2025-01-16 08:49:30,88.18229166666669,added grade number 6 to verse JHN 3:34,0
2025-01-16 08:49:36,88.18229166666669,reflected on verse JHN 3:34,1
2025-01-16 08:49:37,87.93434343434345,added grade number 1 to verse JHN 3:35,0
2025-01-16 08:49:40,88.01010101010102,added grade number 2 to verse JHN 3:35,0
2025-01-16 08:49:45,88.03535353535356,added grade number 3 to verse JHN 3:35,0
2025-01-16 08:49:47,88.04797979797982,added grade number 4 to verse JHN 3:35,0
2025-01-16 08:49:50,88.01313131313132,added grade number 5 to verse JHN 3:35,0
2025-01-16 08:49:52,88.02525252525254,added grade number 6 to verse JHN 3:35,0
2025-01-16 08:49:57,88.02525252525254,reflected on verse JHN 3:35,1
2025-01-16 08:49:59,87.64215686274511,added grade number 1 to verse JHN 3:36,0
2025-01-16 08:50:01,87.78921568627453,added grade number 2 to verse JHN 3:36,0
2025-01-16 08:50:03,87.83823529411767,added grade number 3 to verse JHN 3:36,0
2025-01-16 08:50:04,87.89950980392159,added grade number 4 to verse JHN 3:36,0
2025-01-16 08:50:07,87.90686274509805,added grade number 5 to verse JHN 3:36,0
2025-01-16 08:50:10,87.8872549019608,added grade number 6 to verse JHN 3:36,0
2025-01-16 08:50:17,87.8872549019608,reflected on verse JHN 3:36,1
2025-01-16 08:50:18,87.8872549019608,added grade number 1 to verse JHN 3:1,1
2025-01-16 08:50:20,87.8872549019608,added grade number 2 to verse JHN 3:1,1
2025-01-16 08:50:22,87.93627450980394,added grade number 3 to verse JHN 3:1,1
2025-01-16 08:50:25,87.96078431372551,added grade number 4 to verse JHN 3:1,1
2025-01-16 08:50:27,87.94607843137257,added grade number 5 to verse JHN 3:1,1
2025-01-16 08:50:29,87.93627450980394,added grade number 6 to verse JHN 3:1,1
2025-01-16 08:50:35,87.93627450980394,reflected on verse JHN 3:1,2
2025-01-16 08:50:37,87.78921568627453,added grade number 1 to verse JHN 3:2,1
2025-01-16 08:50:39,87.83333333333336,added grade number 2 to verse JHN 3:2,1
2025-01-16 08:50:41,87.91666666666669,added grade number 3 to verse JHN 3:2,1
2025-01-16 08:50:42,87.90686274509805,added grade number 4 to verse JHN 3:2,1
2025-01-16 08:50:44,87.91274509803922,added grade number 5 to verse JHN 3:2,1
2025-01-16 08:50:47,87.91666666666669,added grade number 6 to verse JHN 3:2,1
2025-01-16 08:50:53,87.91666666666669,reflected on verse JHN 3:2,2
2025-01-16 08:50:55,87.93627450980394,added grade number 1 to verse JHN 3:3,1
2025-01-16 08:50:56,88.00980392156865,added grade number 2 to verse JHN 3:3,1
2025-01-16 08:50:58,87.98529411764707,added grade number 3 to verse JHN 3:3,1
2025-01-16 08:51:00,87.93627450980394,added grade number 4 to verse JHN 3:3,1
2025-01-16 08:51:02,87.90686274509805,added grade number 5 to verse JHN 3:3,1
2025-01-16 08:51:04,87.93627450980394,added grade number 6 to verse JHN 3:3,1
2025-01-16 08:51:11,87.93627450980394,reflected on verse JHN 3:3,2
2025-01-16 08:51:13,87.94117647058825,added grade number 1 to verse JHN 3:4-5,1
2025-01-16 08:51:15,87.94117647058825,added grade number 2 to verse JHN 3:4-5,1
2025-01-16 08:51:17,87.94117647058825,added grade number 3 to verse JHN 3:4-5,1
2025-01-16 08:51:19,87.9264705882353,added grade number 4 to verse JHN 3:4-5,1
2025-01-16 08:51:20,87.9294117647059,added grade number 5 to verse JHN 3:4-5,1
2025-01-16 08:51:22,87.93137254901963,added grade number 6 to verse JHN 3:4-5,1
2025-01-16 08:51:31,87.93137254901963,reflected on verse JHN 3:4-5,2
2025-01-16 08:51:34,87.83333333333336,added grade number 1 to verse JHN 3:6,1
2025-01-16 08:51:35,87.90686274509805,added grade number 2 to verse JHN 3:6,1
2025-01-16 08:51:37,87.93137254901963,added grade number 3 to verse JHN 3:6,1
2025-01-16 08:51:39,87.90686274509805,added grade number 4 to verse JHN 3:6,1
2025-01-16 08:51:41,87.921568627451,added grade number 5 to verse JHN 3:6,1
2025-01-16 08:51:42,87.921568627451,added grade number 6 to verse JHN 3:6,1
2025-01-16 08:51:49,87.921568627451,reflected on verse JHN 3:6,2
2025-01-16 08:51:51,87.90686274509805,added grade number 1 to verse JHN 3:7,1
2025-01-16 08:51:53,87.90686274509805,added grade number 2 to verse JHN 3:7,1
2025-01-16 08:51:54,87.90686274509805,added grade number 3 to verse JHN 3:7,1
2025-01-16 08:51:56,87.94362745098042,added grade number 4 to verse JHN 3:7,1
2025-01-16 08:51:58,87.9480392156863,added grade number 5 to verse JHN 3:7,1
2025-01-16 08:52:00,87.95098039215688,added grade number 6 to verse JHN 3:7,1
2025-01-16 08:52:08,87.95098039215688,reflected on verse JHN 3:7,2
2025-01-16 08:52:10,87.97549019607845,added grade number 1 to verse JHN 3:8,1
2025-01-16 08:52:12,87.97549019607845,added grade number 2 to verse JHN 3:8,1
2025-01-16 08:52:15,88.04411764705885,added grade number 3 to verse JHN 3:8,1
2025-01-16 08:52:17,88.05637254901963,added grade number 4 to verse JHN 3:8,1
2025-01-16 08:52:19,88.04019607843139,added grade number 5 to verse JHN 3:8,1
2025-01-16 08:52:20,88.03921568627453,added grade number 6 to verse JHN 3:8,1
2025-01-16 08:52:28,88.03921568627453,reflected on verse JHN 3:8,2
2025-01-16 08:52:30,88.02450980392159,added grade number 1 to verse JHN 3:9,1
2025-01-16 08:52:31,88.02450980392159,added grade number 2 to verse JHN 3:9,1
2025-01-16 08:52:33,88.05392156862747,added grade number 3 to verse JHN 3:9,1
2025-01-16 08:52:35,88.046568627451,added grade number 4 to verse JHN 3:9,1
2025-01-16 08:52:37,88.05980392156866,added grade number 5 to verse JHN 3:9,1
2025-01-16 08:52:43,88.07843137254905,added grade number 6 to verse JHN 3:9,1
2025-01-16 08:53:34,88.07843137254905,reflected on verse JHN 3:9,2
2025-01-16 08:53:36,88.14705882352943,added grade number 1 to verse JHN 3:10,1
2025-01-16 08:53:39,88.14705882352943,added grade number 2 to verse JHN 3:10,1
2025-01-16 08:53:40,88.12745098039217,added grade number 3 to verse JHN 3:10,1
2025-01-16 08:53:43,88.11764705882355,added grade number 4 to verse JHN 3:10,1
2025-01-16 08:53:45,88.1529411764706,added grade number 5 to verse JHN 3:10,1
2025-01-16 08:53:47,88.12745098039217,added grade number 6 to verse JHN 3:10,1
2025-01-16 08:57:53,88.12745098039217,reflected on verse JHN 3:10,2
2025-01-16 08:57:55,88.05392156862747,added grade number 1 to verse JHN 3:11-12,1
2025-01-16 08:57:57,88.05392156862747,added grade number 2 to verse JHN 3:11-12,1
2025-01-16 08:58:00,88.05392156862747,added grade number 3 to verse JHN 3:11-12,1
2025-01-16 08:58:02,88.05392156862747,added grade number 4 to verse JHN 3:11-12,1
2025-01-16 08:58:04,88.07156862745101,added grade number 5 to verse JHN 3:11-12,1
2025-01-16 08:58:06,88.06862745098042,added grade number 6 to verse JHN 3:11-12,1
2025-01-16 08:58:31,88.06862745098042,reflected on verse JHN 3:11-12,2
2025-01-16 08:58:33,88.04411764705885,added grade number 1 to verse JHN 3:13,1
2025-01-16 08:58:35,88.11764705882355,added grade number 2 to verse JHN 3:13,1
2025-01-16 08:58:37,88.12254901960786,added grade number 3 to verse JHN 3:13,1
2025-01-16 08:58:38,88.17647058823532,added grade number 4 to verse JHN 3:13,1
2025-01-16 08:58:40,88.1794117647059,added grade number 5 to verse JHN 3:13,1
2025-01-16 08:58:42,88.20588235294119,added grade number 6 to verse JHN 3:13,1
2025-01-16 08:58:54,88.20588235294119,reflected on verse JHN 3:13,2
2025-01-16 08:59:01,88.09313725490199,added grade number 1 to verse JHN 3:14,1
2025-01-16 08:59:03,88.16666666666669,added grade number 2 to verse JHN 3:14,1
2025-01-16 08:59:09,88.14215686274511,added grade number 3 to verse JHN 3:14,1
2025-01-16 08:59:12,88.16666666666669,added grade number 4 to verse JHN 3:14,1
2025-01-16 08:59:16,88.18137254901963,added grade number 5 to verse JHN 3:14,1
2025-01-16 08:59:18,88.19117647058825,added grade number 6 to verse JHN 3:14,1
2025-01-16 08:59:25,88.19117647058825,reflected on verse JHN 3:14,2
2025-01-16 08:59:27,88.20098039215688,added grade number 1 to verse JHN 3:15,1
2025-01-16 08:59:28,88.171568627451,added grade number 2 to verse JHN 3:15,1
2025-01-16 08:59:30,88.14215686274511,added grade number 3 to verse JHN 3:15,1
2025-01-16 08:59:32,88.14215686274511,added grade number 4 to verse JHN 3:15,1
2025-01-16 08:59:34,88.14215686274511,added grade number 5 to verse JHN 3:15,1
2025-01-16 08:59:35,88.14215686274511,added grade number 6 to verse JHN 3:15,1
2025-01-16 08:59:42,88.14215686274511,reflected on verse JHN 3:15,2
2025-01-16 08:59:44,88.13235294117649,added grade number 1 to verse JHN 3:16,1
2025-01-16 08:59:46,88.20588235294119,added grade number 2 to verse JHN 3:16,1
2025-01-16 08:59:48,88.20098039215688,added grade number 3 to verse JHN 3:16,1
2025-01-16 08:59:49,88.1838235294118,added grade number 4 to verse JHN 3:16,1
2025-01-16 08:59:51,88.2029411764706,added grade number 5 to verse JHN 3:16,1
2025-01-16 08:59:52,88.19117647058825,added grade number 6 to verse JHN 3:16,1
2025-01-16 08:59:58,88.19117647058825,reflected on verse JHN 3:16,2
2025-01-16 09:00:01,88.20098039215688,added grade number 1 to verse JHN 3:17,1
2025-01-16 09:00:02,88.171568627451,added grade number 2 to verse JHN 3:17,1
2025-01-16 09:00:03,88.11274509803923,added grade number 3 to verse JHN 3:17,1
2025-01-16 09:00:05,88.15686274509805,added grade number 4 to verse JHN 3:17,1
2025-01-16 09:00:07,88.15392156862747,added grade number 5 to verse JHN 3:17,1
2025-01-16 09:00:09,88.15196078431374,added grade number 6 to verse JHN 3:17,1
2025-01-16 09:00:17,88.15196078431374,reflected on verse JHN 3:17,2
2025-01-16 09:00:22,88.22549019607844,added grade number 1 to verse JHN 3:18,1
2025-01-16 09:00:24,88.16666666666669,added grade number 2 to verse JHN 3:18,1
2025-01-16 09:00:27,88.18627450980394,added grade number 3 to verse JHN 3:18,1
2025-01-16 09:00:29,88.18137254901963,added grade number 4 to verse JHN 3:18,1
