time,average_grade,action_done,best_grade_found,iterations_without_improvement
2025-01-17 12:40:54,93.11904761904762,added grade number 3 on loop 1 of grade 95 to verse MAT 1:14,0,0
2025-01-17 12:40:57,93.05952380952382,added grade number 4 on loop 1 of grade 90 to verse MAT 1:14,0,0
2025-01-17 12:40:58,93.0952380952381,added grade number 5 on loop 1 of grade 95 to verse MAT 1:14,0,0
2025-01-17 12:41:00,93.15476190476191,added grade number 6 on loop 1 of grade 98 to verse MAT 1:14,0,0
2025-01-17 12:41:01,92.94444444444444,added grade number 1 on loop 1 of grade 90 to verse MAT 1:15,0,0
2025-01-17 12:41:02,93.11111111111111,added grade number 2 on loop 1 of grade 95 to verse MAT 1:15,0,0
2025-01-17 12:41:06,93.05555555555557,added grade number 3 on loop 1 of grade 90 to verse MAT 1:15,0,0
2025-01-17 12:41:07,93.02777777777779,added grade number 4 on loop 1 of grade 90 to verse MAT 1:15,0,0
2025-01-17 12:41:09,93.01111111111112,added grade number 5 on loop 1 of grade 90 to verse MAT 1:15,0,0
2025-01-17 12:41:11,93.0,added grade number 6 on loop 1 of grade 90 to verse MAT 1:15,0,0
2025-01-17 12:41:13,92.9375,added grade number 1 on loop 1 of grade 92 to verse MAT 1:16,0,0
2025-01-17 12:41:15,93.03125,added grade number 2 on loop 1 of grade 95 to verse MAT 1:16,0,0
2025-01-17 12:41:17,93.0,added grade number 3 on loop 1 of grade 92 to verse MAT 1:16,0,0
2025-01-17 12:41:19,92.984375,added grade number 4 on loop 1 of grade 92 to verse MAT 1:16,0,0
2025-01-17 12:41:21,93.0125,added grade number 5 on loop 1 of grade 95 to verse MAT 1:16,0,0
2025-01-17 12:41:23,93.03125,added grade number 6 on loop 1 of grade 95 to verse MAT 1:16,0,0
2025-01-17 12:41:25,93.1470588235294,added grade number 1 on loop 1 of grade 95 to verse MAT 1:17,0,0
2025-01-17 12:41:27,93.0,added grade number 2 on loop 1 of grade 90 to verse MAT 1:17,0,0
2025-01-17 12:41:28,93.04901960784314,added grade number 3 on loop 1 of grade 95 to verse MAT 1:17,0,0
2025-01-17 12:41:30,93.07352941176471,added grade number 4 on loop 1 of grade 95 to verse MAT 1:17,0,0
2025-01-17 12:41:31,93.08823529411765,added grade number 5 on loop 1 of grade 95 to verse MAT 1:17,0,0
2025-01-17 12:41:33,93.04901960784314,added grade number 6 on loop 1 of grade 90 to verse MAT 1:17,0,0
2025-01-17 12:41:35,93.1574074074074,added grade number 1 on loop 1 of grade 95 to verse MAT 1:18,0,0
2025-01-17 12:41:37,93.1574074074074,added grade number 2 on loop 1 of grade 95 to verse MAT 1:18,0,0
2025-01-17 12:41:39,93.06481481481481,added grade number 3 on loop 1 of grade 90 to verse MAT 1:18,0,0
2025-01-17 12:41:42,93.01851851851852,added grade number 4 on loop 1 of grade 90 to verse MAT 1:18,0,0
2025-01-17 12:41:45,93.04629629629629,added grade number 5 on loop 1 of grade 95 to verse MAT 1:18,0,0
2025-01-17 12:41:48,93.03703703703702,added grade number 6 on loop 1 of grade 92 to verse MAT 1:18,0,0
2025-01-17 12:41:50,92.61403508771929,added grade number 1 on loop 1 of grade 85 to verse MAT 1:19,0,0
2025-01-17 12:41:51,92.87719298245614,added grade number 2 on loop 1 of grade 95 to verse MAT 1:19,0,0
2025-01-17 12:41:53,92.84210526315788,added grade number 3 on loop 1 of grade 88 to verse MAT 1:19,0,0
2025-01-17 12:41:55,92.85087719298245,added grade number 4 on loop 1 of grade 90 to verse MAT 1:19,0,0
2025-01-17 12:41:57,92.85614035087718,added grade number 5 on loop 1 of grade 90 to verse MAT 1:19,0,0
2025-01-17 12:42:00,92.90350877192982,added grade number 6 on loop 1 of grade 95 to verse MAT 1:19,0,0
2025-01-17 12:42:01,93.00833333333333,added grade number 1 on loop 1 of grade 95 to verse MAT 1:20,0,0
2025-01-17 12:42:03,93.00833333333333,added grade number 2 on loop 1 of grade 95 to verse MAT 1:20,0,0
2025-01-17 12:42:05,93.00833333333333,added grade number 3 on loop 1 of grade 95 to verse MAT 1:20,0,0
2025-01-17 12:42:07,93.00833333333333,added grade number 4 on loop 1 of grade 95 to verse MAT 1:20,0,0
2025-01-17 12:42:08,93.00833333333333,added grade number 5 on loop 1 of grade 95 to verse MAT 1:20,0,0
2025-01-17 12:42:10,93.00833333333333,added grade number 6 on loop 1 of grade 95 to verse MAT 1:20,0,0
2025-01-17 12:42:12,93.1031746031746,added grade number 1 on loop 1 of grade 95 to verse MAT 1:21,0,0
2025-01-17 12:42:15,93.1031746031746,added grade number 2 on loop 1 of grade 95 to verse MAT 1:21,0,0
2025-01-17 12:42:17,93.02380952380952,added grade number 3 on loop 1 of grade 90 to verse MAT 1:21,0,0
2025-01-17 12:42:19,93.04365079365078,added grade number 4 on loop 1 of grade 95 to verse MAT 1:21,0,0
2025-01-17 12:42:22,93.05555555555554,added grade number 5 on loop 1 of grade 95 to verse MAT 1:21,0,0
2025-01-17 12:42:24,93.06349206349206,added grade number 6 on loop 1 of grade 95 to verse MAT 1:21,0,0
2025-01-17 12:42:26,93.15151515151514,added grade number 1 on loop 1 of grade 95 to verse MAT 1:22,0,0
2025-01-17 12:42:28,93.15151515151514,added grade number 2 on loop 1 of grade 95 to verse MAT 1:22,0,0
2025-01-17 12:42:30,93.07575757575756,added grade number 3 on loop 1 of grade 90 to verse MAT 1:22,0,0
2025-01-17 12:42:33,93.09469696969695,added grade number 4 on loop 1 of grade 95 to verse MAT 1:22,0,0
2025-01-17 12:42:36,93.01515151515152,added grade number 5 on loop 1 of grade 85 to verse MAT 1:22,0,0
2025-01-17 12:42:39,93.03787878787878,added grade number 6 on loop 1 of grade 95 to verse MAT 1:22,0,0
2025-01-17 12:42:41,93.1231884057971,added grade number 1 on loop 1 of grade 95 to verse MAT 1:23,0,0
2025-01-17 12:42:43,93.01449275362317,added grade number 2 on loop 1 of grade 90 to verse MAT 1:23,0,0
2025-01-17 12:42:46,93.05072463768116,added grade number 3 on loop 1 of grade 95 to verse MAT 1:23,0,0
2025-01-17 12:42:48,93.01449275362317,added grade number 4 on loop 1 of grade 90 to verse MAT 1:23,0,0
2025-01-17 12:42:49,93.01014492753622,added grade number 5 on loop 1 of grade 92 to verse MAT 1:23,0,0
2025-01-17 12:42:51,93.02898550724638,added grade number 6 on loop 1 of grade 95 to verse MAT 1:23,0,0
2025-01-17 12:42:54,92.69444444444444,added grade number 1 on loop 1 of grade 85 to verse MAT 1:24,0,0
2025-01-17 12:42:56,92.90277777777777,added grade number 2 on loop 1 of grade 95 to verse MAT 1:24,0,0
2025-01-17 12:42:58,92.97222222222221,added grade number 3 on loop 1 of grade 95 to verse MAT 1:24,0,0
2025-01-17 12:42:59,93.00694444444444,added grade number 4 on loop 1 of grade 95 to verse MAT 1:24,0,0
2025-01-17 12:43:01,93.02777777777777,added grade number 5 on loop 1 of grade 95 to verse MAT 1:24,0,0
2025-01-17 12:43:04,93.04166666666667,added grade number 6 on loop 1 of grade 95 to verse MAT 1:24,0,0
2025-01-17 12:43:08,93.12,added grade number 1 on loop 1 of grade 95 to verse MAT 1:25,0,0
2025-01-17 12:43:10,93.12,added grade number 2 on loop 1 of grade 95 to verse MAT 1:25,0,0
2025-01-17 12:43:14,93.12,added grade number 3 on loop 1 of grade 95 to verse MAT 1:25,0,0
2025-01-17 12:43:17,93.12,added grade number 4 on loop 1 of grade 95 to verse MAT 1:25,0,0
2025-01-17 12:43:19,93.096,added grade number 5 on loop 1 of grade 92 to verse MAT 1:25,0,0
2025-01-17 12:43:21,93.08666666666666,added grade number 6 on loop 1 of grade 93 to verse MAT 1:25,0,0
2025-01-17 12:43:23,93.16025641025641,added grade number 1 on loop 1 of grade 95 to verse MAT 2:1,0,0
2025-01-17 12:43:25,93.02564102564102,added grade number 2 on loop 1 of grade 88 to verse MAT 2:1,0,0
2025-01-17 12:43:27,93.0705128205128,added grade number 3 on loop 1 of grade 95 to verse MAT 2:1,0,0
2025-01-17 12:43:29,93.09294871794872,added grade number 4 on loop 1 of grade 95 to verse MAT 2:1,0,0
2025-01-17 12:43:30,93.10641025641024,added grade number 5 on loop 1 of grade 95 to verse MAT 2:1,0,0
2025-01-17 12:43:32,93.11538461538461,added grade number 6 on loop 1 of grade 95 to verse MAT 2:1,0,0
2025-01-17 12:43:34,93.18518518518519,added grade number 1 on loop 1 of grade 95 to verse MAT 2:2,0,0
2025-01-17 12:43:36,93.0925925925926,added grade number 2 on loop 1 of grade 90 to verse MAT 2:2,0,0
2025-01-17 12:43:38,93.06172839506172,added grade number 3 on loop 1 of grade 90 to verse MAT 2:2,0,0
2025-01-17 12:43:39,93.0925925925926,added grade number 4 on loop 1 of grade 95 to verse MAT 2:2,0,0
2025-01-17 12:43:42,93.07407407407408,added grade number 5 on loop 1 of grade 90 to verse MAT 2:2,0,0
2025-01-17 12:43:43,93.07407407407408,added grade number 6 on loop 1 of grade 92 to verse MAT 2:2,0,0
2025-01-17 12:43:45,93.14285714285714,added grade number 1 on loop 1 of grade 95 to verse MAT 2:3,0,0
2025-01-17 12:43:49,93.14285714285714,added grade number 2 on loop 1 of grade 95 to verse MAT 2:3,0,0
2025-01-17 12:43:51,93.14285714285714,added grade number 3 on loop 1 of grade 95 to verse MAT 2:3,0,0
2025-01-17 12:43:53,93.09821428571429,added grade number 4 on loop 1 of grade 90 to verse MAT 2:3,0,0
2025-01-17 12:43:55,93.10714285714286,added grade number 5 on loop 1 of grade 95 to verse MAT 2:3,0,0
2025-01-17 12:43:57,93.11309523809523,added grade number 6 on loop 1 of grade 95 to verse MAT 2:3,0,0
2025-01-17 12:44:00,93.00574712643677,added grade number 1 on loop 1 of grade 90 to verse MAT 2:4,0,0
2025-01-17 12:44:02,93.00574712643677,added grade number 2 on loop 1 of grade 90 to verse MAT 2:4,0,0
2025-01-17 12:44:03,93.0632183908046,added grade number 3 on loop 1 of grade 95 to verse MAT 2:4,0,0
2025-01-17 12:44:07,93.04885057471265,added grade number 4 on loop 1 of grade 90 to verse MAT 2:4,0,0
2025-01-17 12:44:09,93.02643678160919,added grade number 5 on loop 1 of grade 88 to verse MAT 2:4,0,0
2025-01-17 12:44:12,93.03448275862068,added grade number 6 on loop 1 of grade 92 to verse MAT 2:4,0,0
2025-01-17 12:44:16,93.1,added grade number 1 on loop 1 of grade 95 to verse MAT 2:5,0,0
2025-01-17 12:44:18,93.01666666666667,added grade number 2 on loop 1 of grade 90 to verse MAT 2:5,0,0
2025-01-17 12:44:20,93.04444444444445,added grade number 3 on loop 1 of grade 95 to verse MAT 2:5,0,0
2025-01-17 12:44:21,92.975,added grade number 4 on loop 1 of grade 85 to verse MAT 2:5,0,0
2025-01-17 12:44:23,92.96666666666667,added grade number 5 on loop 1 of grade 90 to verse MAT 2:5,0,0
2025-01-17 12:44:25,92.98888888888888,added grade number 6 on loop 1 of grade 95 to verse MAT 2:5,0,0
2025-01-17 12:44:27,93.05376344086021,added grade number 1 on loop 1 of grade 95 to verse MAT 2:6,0,0
2025-01-17 12:44:31,93.05376344086021,added grade number 2 on loop 1 of grade 95 to verse MAT 2:6,0,0
2025-01-17 12:44:33,93.05376344086021,added grade number 3 on loop 1 of grade 95 to verse MAT 2:6,0,0
2025-01-17 12:44:34,93.01344086021506,added grade number 4 on loop 1 of grade 90 to verse MAT 2:6,0,0
2025-01-17 12:44:35,93.02150537634408,added grade number 5 on loop 1 of grade 95 to verse MAT 2:6,0,0
2025-01-17 12:44:37,93.0,added grade number 6 on loop 1 of grade 90 to verse MAT 2:6,0,0
2025-01-17 12:44:39,93.0625,added grade number 1 on loop 1 of grade 95 to verse MAT 2:7,0,0
2025-01-17 12:44:41,93.0625,added grade number 2 on loop 1 of grade 95 to verse MAT 2:7,0,0
2025-01-17 12:44:43,93.03125,added grade number 3 on loop 1 of grade 92 to verse MAT 2:7,0,0
2025-01-17 12:44:46,93.0,added grade number 4 on loop 1 of grade 90 to verse MAT 2:7,0,0
2025-01-17 12:44:48,92.96875,added grade number 5 on loop 1 of grade 88 to verse MAT 2:7,0,0
2025-01-17 12:44:50,92.95833333333333,added grade number 6 on loop 1 of grade 90 to verse MAT 2:7,0,0
2025-01-17 12:44:52,93.02020202020202,added grade number 1 on loop 1 of grade 95 to verse MAT 2:8,0,0
2025-01-17 12:44:54,93.02020202020202,added grade number 2 on loop 1 of grade 95 to verse MAT 2:8,0,0
2025-01-17 12:44:57,93.02020202020202,added grade number 3 on loop 1 of grade 95 to verse MAT 2:8,0,0
2025-01-17 12:44:59,92.96717171717171,added grade number 4 on loop 1 of grade 88 to verse MAT 2:8,0,0
2025-01-17 12:45:02,92.94747474747474,added grade number 5 on loop 1 of grade 90 to verse MAT 2:8,0,0
2025-01-17 12:45:04,92.94444444444444,added grade number 6 on loop 1 of grade 92 to verse MAT 2:8,0,0
2025-01-17 12:45:05,93.00490196078431,added grade number 1 on loop 1 of grade 95 to verse MAT 2:9,0,0
2025-01-17 12:45:07,93.00490196078431,added grade number 2 on loop 1 of grade 95 to verse MAT 2:9,0,0
2025-01-17 12:45:08,92.95588235294117,added grade number 3 on loop 1 of grade 90 to verse MAT 2:9,0,0
2025-01-17 12:45:10,92.94607843137254,added grade number 4 on loop 1 of grade 92 to verse MAT 2:9,0,0
2025-01-17 12:45:12,92.92843137254901,added grade number 5 on loop 1 of grade 90 to verse MAT 2:9,0,0
2025-01-17 12:45:14,92.92647058823529,added grade number 6 on loop 1 of grade 92 to verse MAT 2:9,0,0
2025-01-17 12:45:17,92.98571428571428,added grade number 1 on loop 1 of grade 95 to verse MAT 2:10,0,0
2025-01-17 12:45:20,92.91428571428571,added grade number 2 on loop 1 of grade 90 to verse MAT 2:10,0,0
2025-01-17 12:45:21,92.89047619047619,added grade number 3 on loop 1 of grade 90 to verse MAT 2:10,0,0
2025-01-17 12:45:23,92.91428571428571,added grade number 4 on loop 1 of grade 95 to verse MAT 2:10,0,0
2025-01-17 12:45:28,92.92857142857143,added grade number 5 on loop 1 of grade 95 to verse MAT 2:10,0,0
2025-01-17 12:45:29,92.93809523809524,added grade number 6 on loop 1 of grade 95 to verse MAT 2:10,0,0
2025-01-17 12:45:32,92.7175925925926,added grade number 1 on loop 1 of grade 85 to verse MAT 2:11,0,0
2025-01-17 12:45:34,92.75925925925927,added grade number 2 on loop 1 of grade 88 to verse MAT 2:11,0,0
2025-01-17 12:45:36,92.79166666666667,added grade number 3 on loop 1 of grade 90 to verse MAT 2:11,0,0
2025-01-17 12:45:39,92.8425925925926,added grade number 4 on loop 1 of grade 95 to verse MAT 2:11,0,0
2025-01-17 12:45:41,92.87314814814815,added grade number 5 on loop 1 of grade 95 to verse MAT 2:11,0,0
2025-01-17 12:45:43,92.87037037037038,added grade number 6 on loop 1 of grade 90 to verse MAT 2:11,0,0
2025-01-17 12:45:46,92.7927927927928,added grade number 1 on loop 1 of grade 90 to verse MAT 2:12,0,0
2025-01-17 12:45:47,92.86036036036036,added grade number 2 on loop 1 of grade 95 to verse MAT 2:12,0,0
2025-01-17 12:45:50,92.8828828828829,added grade number 3 on loop 1 of grade 95 to verse MAT 2:12,0,0
2025-01-17 12:45:53,92.89414414414415,added grade number 4 on loop 1 of grade 95 to verse MAT 2:12,0,0
2025-01-17 12:45:55,92.87387387387388,added grade number 5 on loop 1 of grade 90 to verse MAT 2:12,0,0
2025-01-17 12:46:02,92.86036036036036,added grade number 6 on loop 1 of grade 90 to verse MAT 2:12,0,0
2025-01-17 12:46:04,92.91666666666667,added grade number 1 on loop 1 of grade 95 to verse MAT 2:13,0,0
2025-01-17 12:46:07,92.78508771929825,added grade number 2 on loop 1 of grade 85 to verse MAT 2:13,0,0
2025-01-17 12:46:09,92.82894736842105,added grade number 3 on loop 1 of grade 95 to verse MAT 2:13,0,0
2025-01-17 12:46:10,92.8048245614035,added grade number 4 on loop 1 of grade 88 to verse MAT 2:13,0,0
2025-01-17 12:46:11,92.80087719298245,added grade number 5 on loop 1 of grade 90 to verse MAT 2:13,0,0
2025-01-17 12:46:14,92.78947368421052,added grade number 6 on loop 1 of grade 88 to verse MAT 2:13,0,0
2025-01-17 12:46:15,92.76923076923077,added grade number 1 on loop 1 of grade 92 to verse MAT 2:14,0,0
2025-01-17 12:46:18,92.74358974358974,added grade number 2 on loop 1 of grade 90 to verse MAT 2:14,0,0
2025-01-17 12:46:20,92.77777777777779,added grade number 3 on loop 1 of grade 95 to verse MAT 2:14,0,0
2025-01-17 12:46:23,92.73076923076923,added grade number 4 on loop 1 of grade 85 to verse MAT 2:14,0,0
2025-01-17 12:46:25,92.72820512820513,added grade number 5 on loop 1 of grade 90 to verse MAT 2:14,0,0
2025-01-17 12:46:28,92.74786324786325,added grade number 6 on loop 1 of grade 95 to verse MAT 2:14,0,0
2025-01-17 12:46:29,92.80416666666666,added grade number 1 on loop 1 of grade 95 to verse MAT 2:15,0,0
2025-01-17 12:46:31,92.74166666666666,added grade number 2 on loop 1 of grade 90 to verse MAT 2:15,0,0
2025-01-17 12:46:33,92.72083333333333,added grade number 3 on loop 1 of grade 90 to verse MAT 2:15,0,0
2025-01-17 12:46:35,92.71041666666666,added grade number 4 on loop 1 of grade 90 to verse MAT 2:15,0,0
2025-01-17 12:46:40,92.70416666666667,added grade number 5 on loop 1 of grade 90 to verse MAT 2:15,0,0
2025-01-17 12:46:41,92.72083333333333,added grade number 6 on loop 1 of grade 95 to verse MAT 2:15,0,0
2025-01-17 12:46:43,92.77642276422763,added grade number 1 on loop 1 of grade 95 to verse MAT 2:16,0,0
2025-01-17 12:46:45,92.71544715447153,added grade number 2 on loop 1 of grade 90 to verse MAT 2:16,0,0
2025-01-17 12:46:48,92.6951219512195,added grade number 3 on loop 1 of grade 90 to verse MAT 2:16,0,0
2025-01-17 12:46:49,92.71544715447153,added grade number 4 on loop 1 of grade 95 to verse MAT 2:16,0,0
2025-01-17 12:46:52,92.67886178861788,added grade number 5 on loop 1 of grade 85 to verse MAT 2:16,0,0
2025-01-17 12:46:53,92.67479674796748,added grade number 6 on loop 1 of grade 90 to verse MAT 2:16,0,0
2025-01-17 12:46:55,92.73015873015872,added grade number 1 on loop 1 of grade 95 to verse MAT 2:17,0,0
2025-01-17 12:46:56,92.61111111111111,added grade number 2 on loop 1 of grade 85 to verse MAT 2:17,0,0
2025-01-17 12:46:58,92.62698412698413,added grade number 3 on loop 1 of grade 92 to verse MAT 2:17,0,0
2025-01-17 12:47:01,92.62301587301587,added grade number 4 on loop 1 of grade 90 to verse MAT 2:17,0,0
2025-01-17 12:47:02,92.62063492063491,added grade number 5 on loop 1 of grade 90 to verse MAT 2:17,0,0
2025-01-17 12:47:04,92.63888888888889,added grade number 6 on loop 1 of grade 95 to verse MAT 2:17,0,0
2025-01-17 12:47:06,92.6937984496124,added grade number 1 on loop 1 of grade 95 to verse MAT 2:18,0,0
2025-01-17 12:47:09,92.57751937984496,added grade number 2 on loop 1 of grade 85 to verse MAT 2:18,0,0
2025-01-17 12:47:11,92.61627906976743,added grade number 3 on loop 1 of grade 95 to verse MAT 2:18,0,0
