time,average_grade,action_done,completed_loops
2025-01-09 17:28:41,89.27777777777777,added grade number 3 to verse JHN 3:3,0
2025-01-09 17:28:43,88.91666666666667,added grade number 4 to verse JHN 3:3,0
2025-01-09 17:28:44,89.03333333333335,added grade number 5 to verse JHN 3:3,0
2025-01-09 17:28:46,89.0,added grade number 6 to verse JHN 3:3,0
2025-01-09 17:33:46,89.0,reflected on verse JHN 3:3,1
2025-01-09 17:33:48,89.25,added grade number 1 to verse JHN 3:4-5,0
2025-01-09 17:33:50,89.5,added grade number 2 to verse JHN 3:4-5,0
2025-01-09 17:33:51,89.41666666666667,added grade number 3 to verse JHN 3:4-5,0
2025-01-09 17:33:53,89.0625,added grade number 4 to verse JHN 3:4-5,0
2025-01-09 17:33:54,89.0,added grade number 5 to verse JHN 3:4-5,0
2025-01-09 17:33:56,88.83333333333333,added grade number 6 to verse JHN 3:4-5,0
2025-01-09 17:34:15,88.83333333333333,reflected on verse JHN 3:4-5,1
2025-01-09 17:34:17,90.06666666666666,added grade number 1 to verse JHN 3:6,0
2025-01-09 17:34:18,89.56666666666666,added grade number 2 to verse JHN 3:6,0
2025-01-09 17:34:20,89.26666666666667,added grade number 3 to verse JHN 3:6,0
2025-01-09 17:34:21,88.96666666666667,added grade number 4 to verse JHN 3:6,0
2025-01-09 17:34:23,88.98666666666665,added grade number 5 to verse JHN 3:6,0
2025-01-09 17:34:24,89.0,added grade number 6 to verse JHN 3:6,0
2025-01-09 17:34:28,89.0,reflected on verse JHN 3:6,1
2025-01-09 17:34:30,88.33333333333333,added grade number 1 to verse JHN 3:7,0
2025-01-09 17:34:31,88.33333333333333,added grade number 2 to verse JHN 3:7,0
2025-01-09 17:34:32,88.72222222222223,added grade number 3 to verse JHN 3:7,0
2025-01-09 17:34:34,88.83333333333333,added grade number 4 to verse JHN 3:7,0
2025-01-09 17:34:35,88.73333333333333,added grade number 5 to verse JHN 3:7,0
2025-01-09 17:34:37,88.94444444444444,added grade number 6 to verse JHN 3:7,0
2025-01-09 17:34:41,88.94444444444444,reflected on verse JHN 3:7,1
2025-01-09 17:34:43,88.38095238095238,added grade number 1 to verse JHN 3:8,0
2025-01-09 17:34:44,88.38095238095238,added grade number 2 to verse JHN 3:8,0
2025-01-09 17:34:46,88.6190476190476,added grade number 3 to verse JHN 3:8,0
2025-01-09 17:34:51,88.55952380952381,added grade number 4 to verse JHN 3:8,0
2025-01-09 17:34:53,88.60952380952381,added grade number 5 to verse JHN 3:8,0
2025-01-09 17:34:54,88.57142857142857,added grade number 6 to verse JHN 3:8,0
2025-01-09 17:34:58,88.57142857142857,reflected on verse JHN 3:8,1
2025-01-09 17:34:59,88.5,added grade number 1 to verse JHN 3:9,0
2025-01-09 17:35:00,88.3125,added grade number 2 to verse JHN 3:9,0
2025-01-09 17:35:03,88.45833333333333,added grade number 3 to verse JHN 3:9,0
2025-01-09 17:35:05,88.375,added grade number 4 to verse JHN 3:9,0
2025-01-09 17:35:07,88.45,added grade number 5 to verse JHN 3:9,0
2025-01-09 17:35:11,88.45833333333333,added grade number 6 to verse JHN 3:9,0
2025-01-09 17:35:15,88.45833333333333,reflected on verse JHN 3:9,1
2025-01-09 17:35:17,89.18518518518518,added grade number 1 to verse JHN 3:10,0
2025-01-09 17:35:19,88.79629629629629,added grade number 2 to verse JHN 3:10,0
2025-01-09 17:35:20,88.74074074074073,added grade number 3 to verse JHN 3:10,0
2025-01-09 17:35:28,88.57407407407408,added grade number 4 to verse JHN 3:10,0
2025-01-09 17:35:30,88.47407407407407,added grade number 5 to verse JHN 3:10,0
2025-01-09 17:35:31,88.46296296296296,added grade number 6 to verse JHN 3:10,0
2025-01-09 17:35:36,88.46296296296296,reflected on verse JHN 3:10,1
2025-01-09 17:35:38,88.11666666666666,added grade number 1 to verse JHN 3:11-12,0
2025-01-09 17:35:39,88.11666666666666,added grade number 2 to verse JHN 3:11-12,0
2025-01-09 17:35:41,88.21666666666667,added grade number 3 to verse JHN 3:11-12,0
2025-01-09 17:35:43,88.19166666666666,added grade number 4 to verse JHN 3:11-12,0
2025-01-09 17:35:44,88.27666666666667,added grade number 5 to verse JHN 3:11-12,0
2025-01-09 17:35:46,88.3,added grade number 6 to verse JHN 3:11-12,0
2025-01-09 17:35:50,88.3,reflected on verse JHN 3:11-12,1
2025-01-09 17:35:52,88.45454545454545,added grade number 1 to verse JHN 3:13,0
2025-01-09 17:35:53,88.45454545454545,added grade number 2 to verse JHN 3:13,0
2025-01-09 17:35:55,88.51515151515152,added grade number 3 to verse JHN 3:13,0
2025-01-09 17:35:57,88.38636363636364,added grade number 4 to verse JHN 3:13,0
2025-01-09 17:35:59,88.36363636363636,added grade number 5 to verse JHN 3:13,0
2025-01-09 17:36:01,88.15151515151514,added grade number 6 to verse JHN 3:13,0
2025-01-09 17:36:06,88.15151515151514,reflected on verse JHN 3:13,1
2025-01-09 17:36:07,88.13888888888887,added grade number 1 to verse JHN 3:14,0
2025-01-09 17:36:09,88.22222222222221,added grade number 2 to verse JHN 3:14,0
2025-01-09 17:36:10,88.38888888888887,added grade number 3 to verse JHN 3:14,0
2025-01-09 17:36:12,88.36805555555554,added grade number 4 to verse JHN 3:14,0
2025-01-09 17:36:13,88.35555555555555,added grade number 5 to verse JHN 3:14,0
2025-01-09 17:36:15,88.34722222222221,added grade number 6 to verse JHN 3:14,0
2025-01-09 17:36:20,88.34722222222221,reflected on verse JHN 3:14,1
2025-01-09 17:36:22,88.62820512820511,added grade number 1 to verse JHN 3:15,0
2025-01-09 17:36:23,88.55128205128204,added grade number 2 to verse JHN 3:15,0
2025-01-09 17:36:25,88.39743589743588,added grade number 3 to verse JHN 3:15,0
2025-01-09 17:36:26,88.5128205128205,added grade number 4 to verse JHN 3:15,0
2025-01-09 17:36:28,88.5051282051282,added grade number 5 to verse JHN 3:15,0
2025-01-09 17:36:29,88.43589743589743,added grade number 6 to verse JHN 3:15,0
2025-01-09 17:36:34,88.43589743589743,reflected on verse JHN 3:15,1
2025-01-09 17:36:36,88.69047619047618,added grade number 1 to verse JHN 3:16,0
2025-01-09 17:36:38,88.6190476190476,added grade number 2 to verse JHN 3:16,0
2025-01-09 17:36:40,88.59523809523809,added grade number 3 to verse JHN 3:16,0
2025-01-09 17:36:41,88.6190476190476,added grade number 4 to verse JHN 3:16,0
2025-01-09 17:36:43,88.67619047619046,added grade number 5 to verse JHN 3:16,0
2025-01-09 17:36:44,88.6547619047619,added grade number 6 to verse JHN 3:16,0
2025-01-09 17:36:50,88.6547619047619,reflected on verse JHN 3:16,1
2025-01-09 17:36:51,88.74444444444444,added grade number 1 to verse JHN 3:17,0
2025-01-09 17:36:53,88.9111111111111,added grade number 2 to verse JHN 3:17,0
2025-01-09 17:36:55,88.89999999999999,added grade number 3 to verse JHN 3:17,0
2025-01-09 17:36:56,88.94444444444443,added grade number 4 to verse JHN 3:17,0
2025-01-09 17:36:58,88.90444444444444,added grade number 5 to verse JHN 3:17,0
2025-01-09 17:36:59,88.82222222222222,added grade number 6 to verse JHN 3:17,0
2025-01-09 17:37:04,88.82222222222222,reflected on verse JHN 3:17,1
2025-01-09 17:37:05,88.89583333333333,added grade number 1 to verse JHN 3:18,0
2025-01-09 17:37:07,88.83333333333333,added grade number 2 to verse JHN 3:18,0
2025-01-09 17:37:09,88.85416666666666,added grade number 3 to verse JHN 3:18,0
2025-01-09 17:37:10,88.83333333333333,added grade number 4 to verse JHN 3:18,0
2025-01-09 17:37:12,88.84583333333333,added grade number 5 to verse JHN 3:18,0
2025-01-09 17:37:13,88.85416666666666,added grade number 6 to verse JHN 3:18,0
2025-01-09 17:37:18,88.85416666666666,reflected on verse JHN 3:18,1
2025-01-09 17:37:20,89.21568627450979,added grade number 1 to verse JHN 3:19,0
2025-01-09 17:37:22,89.06862745098039,added grade number 2 to verse JHN 3:19,0
2025-01-09 17:37:24,88.92156862745097,added grade number 3 to verse JHN 3:19,0
2025-01-09 17:37:26,88.92156862745097,added grade number 4 to verse JHN 3:19,0
2025-01-09 17:37:27,88.86274509803921,added grade number 5 to verse JHN 3:19,0
2025-01-09 17:37:29,88.87254901960785,added grade number 6 to verse JHN 3:19,0
2025-01-09 17:37:32,88.87254901960785,reflected on verse JHN 3:19,1
2025-01-09 17:37:34,89.04629629629629,added grade number 1 to verse JHN 3:20,0
2025-01-09 17:37:35,89.12962962962962,added grade number 2 to verse JHN 3:20,0
2025-01-09 17:37:37,89.06481481481481,added grade number 3 to verse JHN 3:20,0
2025-01-09 17:37:39,88.96296296296296,added grade number 4 to verse JHN 3:20,0
2025-01-09 17:37:41,88.90185185185186,added grade number 5 to verse JHN 3:20,0
2025-01-09 17:37:44,88.86111111111111,added grade number 6 to verse JHN 3:20,0
2025-01-09 17:37:48,88.86111111111111,reflected on verse JHN 3:20,1
2025-01-09 17:37:50,88.65789473684211,added grade number 1 to verse JHN 3:21,0
2025-01-09 17:37:52,88.78947368421052,added grade number 2 to verse JHN 3:21,0
2025-01-09 17:37:53,88.7982456140351,added grade number 3 to verse JHN 3:21,0
2025-01-09 17:37:55,88.82894736842105,added grade number 4 to verse JHN 3:21,0
2025-01-09 17:37:57,88.84736842105262,added grade number 5 to verse JHN 3:21,0
2025-01-09 17:38:00,88.84210526315789,added grade number 6 to verse JHN 3:21,0
2025-01-09 17:38:04,88.84210526315789,reflected on verse JHN 3:21,1
2025-01-09 17:38:06,89.15,added grade number 1 to verse JHN 3:22,0
2025-01-09 17:38:07,89.15,added grade number 2 to verse JHN 3:22,0
2025-01-09 17:38:09,89.15,added grade number 3 to verse JHN 3:22,0
2025-01-09 17:38:11,89.0625,added grade number 4 to verse JHN 3:22,0
2025-01-09 17:38:13,88.97999999999999,added grade number 5 to verse JHN 3:22,0
2025-01-09 17:38:14,89.00833333333334,added grade number 6 to verse JHN 3:22,0
2025-01-09 17:38:19,89.00833333333334,reflected on verse JHN 3:22,1
2025-01-09 17:38:20,88.81746031746032,added grade number 1 to verse JHN 3:23,0
2025-01-09 17:38:22,88.98412698412699,added grade number 2 to verse JHN 3:23,0
2025-01-09 17:38:23,88.92857142857143,added grade number 3 to verse JHN 3:23,0
2025-01-09 17:38:25,88.96031746031747,added grade number 4 to verse JHN 3:23,0
2025-01-09 17:38:26,88.96031746031747,added grade number 5 to verse JHN 3:23,0
2025-01-09 17:38:28,88.97619047619048,added grade number 6 to verse JHN 3:23,0
2025-01-09 17:38:33,88.97619047619048,reflected on verse JHN 3:23,1
2025-01-09 17:38:34,88.79545454545455,added grade number 1 to verse JHN 3:24,0
2025-01-09 17:38:36,88.79545454545455,added grade number 2 to verse JHN 3:24,0
2025-01-09 17:38:37,88.79545454545455,added grade number 3 to verse JHN 3:24,0
2025-01-09 17:38:39,88.9090909090909,added grade number 4 to verse JHN 3:24,0
2025-01-09 17:38:40,88.88636363636364,added grade number 5 to verse JHN 3:24,0
2025-01-09 17:38:42,88.79545454545455,added grade number 6 to verse JHN 3:24,0
2025-01-09 17:38:46,88.79545454545455,reflected on verse JHN 3:24,1
2025-01-09 17:38:47,88.6304347826087,added grade number 1 to verse JHN 3:25,0
2025-01-09 17:38:49,88.6304347826087,added grade number 2 to verse JHN 3:25,0
2025-01-09 17:38:51,88.6304347826087,added grade number 3 to verse JHN 3:25,0
2025-01-09 17:38:54,88.6304347826087,added grade number 4 to verse JHN 3:25,0
2025-01-09 17:38:55,88.6304347826087,added grade number 5 to verse JHN 3:25,0
2025-01-09 17:38:57,88.68115942028986,added grade number 6 to verse JHN 3:25,0
2025-01-09 17:39:05,88.68115942028986,reflected on verse JHN 3:25,1
2025-01-09 17:39:07,88.73611111111113,added grade number 1 to verse JHN 3:26,0
2025-01-09 17:39:09,88.73611111111113,added grade number 2 to verse JHN 3:26,0
2025-01-09 17:39:10,88.73611111111113,added grade number 3 to verse JHN 3:26,0
2025-01-09 17:39:12,88.71527777777779,added grade number 4 to verse JHN 3:26,0
2025-01-09 17:39:14,88.76111111111112,added grade number 5 to verse JHN 3:26,0
2025-01-09 17:39:18,88.74305555555556,added grade number 6 to verse JHN 3:26,0
2025-01-09 17:39:23,88.74305555555556,reflected on verse JHN 3:26,1
2025-01-09 17:39:24,88.87333333333333,added grade number 1 to verse JHN 3:27,0
2025-01-09 17:39:26,88.73333333333333,added grade number 2 to verse JHN 3:27,0
2025-01-09 17:39:27,88.75333333333334,added grade number 3 to verse JHN 3:27,0
2025-01-09 17:39:28,88.71333333333334,added grade number 4 to verse JHN 3:27,0
2025-01-09 17:39:30,88.68933333333334,added grade number 5 to verse JHN 3:27,0
2025-01-09 17:39:31,88.67333333333335,added grade number 6 to verse JHN 3:27,0
2025-01-09 17:39:36,88.67333333333335,reflected on verse JHN 3:27,1
2025-01-09 17:39:37,88.53205128205128,added grade number 1 to verse JHN 3:28,0
2025-01-09 17:39:39,88.62820512820514,added grade number 2 to verse JHN 3:28,0
2025-01-09 17:39:40,88.66025641025642,added grade number 3 to verse JHN 3:28,0
2025-01-09 17:39:41,88.62820512820514,added grade number 4 to verse JHN 3:28,0
2025-01-09 17:39:43,88.60897435897436,added grade number 5 to verse JHN 3:28,0
2025-01-09 17:39:44,88.61538461538461,added grade number 6 to verse JHN 3:28,0
2025-01-09 17:39:49,88.61538461538461,reflected on verse JHN 3:28,1
2025-01-09 17:39:51,88.74074074074075,added grade number 1 to verse JHN 3:29,0
2025-01-09 17:39:53,88.70370370370371,added grade number 2 to verse JHN 3:29,0
2025-01-09 17:39:58,88.62962962962963,added grade number 3 to verse JHN 3:29,0
2025-01-09 17:40:00,88.5925925925926,added grade number 4 to verse JHN 3:29,0
2025-01-09 17:40:01,88.5925925925926,added grade number 5 to verse JHN 3:29,0
2025-01-09 17:40:03,88.57407407407408,added grade number 6 to verse JHN 3:29,0
2025-01-09 17:40:08,88.57407407407408,reflected on verse JHN 3:29,1
2025-01-09 17:40:10,88.44642857142857,added grade number 1 to verse JHN 3:30,0
2025-01-09 17:40:13,88.5,added grade number 2 to verse JHN 3:30,0
2025-01-09 17:40:15,88.48214285714286,added grade number 3 to verse JHN 3:30,0
2025-01-09 17:40:16,88.51785714285714,added grade number 4 to verse JHN 3:30,0
2025-01-09 17:41:46,88.57037037037037,added grade number 5 to verse JHN 3:29,0
2025-01-09 17:41:47,88.55555555555556,added grade number 6 to verse JHN 3:29,0
2025-01-09 17:41:55,88.55555555555556,reflected on verse JHN 3:29,1
2025-01-09 17:41:56,88.42857142857143,added grade number 1 to verse JHN 3:30,0
2025-01-09 17:41:58,88.51785714285714,added grade number 2 to verse JHN 3:30,0
2025-01-09 17:41:59,88.48809523809523,added grade number 3 to verse JHN 3:30,0
2025-01-09 17:42:01,88.51785714285714,added grade number 4 to verse JHN 3:30,0
2025-01-09 17:42:03,88.5,added grade number 5 to verse JHN 3:30,0
2025-01-09 17:42:04,88.51785714285714,added grade number 6 to verse JHN 3:30,0
2025-01-09 17:42:08,88.51785714285714,reflected on verse JHN 3:30,1
2025-01-09 17:42:10,88.39655172413794,added grade number 1 to verse JHN 3:31,0
2025-01-09 17:42:11,88.39655172413794,added grade number 2 to verse JHN 3:31,0
2025-01-09 17:42:13,88.45402298850574,added grade number 3 to verse JHN 3:31,0
2025-01-09 17:42:14,88.4396551724138,added grade number 4 to verse JHN 3:31,0
2025-01-09 17:42:15,88.46551724137932,added grade number 5 to verse JHN 3:31,0
2025-01-09 17:42:17,88.45402298850574,added grade number 6 to verse JHN 3:31,0
2025-01-09 17:42:23,88.45402298850574,reflected on verse JHN 3:31,1
2025-01-09 17:42:25,88.50555555555555,added grade number 1 to verse JHN 3:32,0
2025-01-09 17:42:26,88.50555555555555,added grade number 2 to verse JHN 3:32,0
2025-01-09 17:42:27,88.45,added grade number 3 to verse JHN 3:32,0
2025-01-09 17:42:29,88.33888888888889,added grade number 4 to verse JHN 3:32,0
2025-01-09 17:42:30,88.37222222222222,added grade number 5 to verse JHN 3:32,0
2025-01-09 17:42:37,88.39444444444443,added grade number 6 to verse JHN 3:32,0
2025-01-09 17:42:42,88.39444444444443,reflected on verse JHN 3:32,1
2025-01-09 17:42:43,88.44623655913978,added grade number 1 to verse JHN 3:33,0
2025-01-09 17:42:44,88.36559139784946,added grade number 2 to verse JHN 3:33,0
2025-01-09 17:42:46,88.44623655913978,added grade number 3 to verse JHN 3:33,0
2025-01-09 17:42:47,88.48655913978493,added grade number 4 to verse JHN 3:33,0
2025-01-09 17:42:49,88.46559139784945,added grade number 5 to verse JHN 3:33,0
2025-01-09 17:42:50,88.43548387096773,added grade number 6 to verse JHN 3:33,0
2025-01-09 17:42:54,88.43548387096773,reflected on verse JHN 3:33,1
2025-01-09 17:42:56,88.32812499999999,added grade number 1 to verse JHN 3:34,0
2025-01-09 17:42:58,88.32812499999999,added grade number 2 to verse JHN 3:34,0
2025-01-09 17:42:59,88.38020833333331,added grade number 3 to verse JHN 3:34,0
2025-01-09 17:43:01,88.42187499999999,added grade number 4 to verse JHN 3:34,0
2025-01-09 17:43:02,88.43437499999999,added grade number 5 to verse JHN 3:34,0
2025-01-09 17:43:03,88.44270833333331,added grade number 6 to verse JHN 3:34,0
2025-01-09 17:43:07,88.44270833333331,reflected on verse JHN 3:34,1
2025-01-09 17:43:09,88.48989898989898,added grade number 1 to verse JHN 3:35,0
2025-01-09 17:43:10,88.45959595959594,added grade number 2 to verse JHN 3:35,0
2025-01-09 17:43:12,88.46969696969695,added grade number 3 to verse JHN 3:35,0
2025-01-09 17:43:13,88.51262626262624,added grade number 4 to verse JHN 3:35,0
2025-01-09 17:43:14,88.53838383838382,added grade number 5 to verse JHN 3:35,0
2025-01-09 17:43:16,88.520202020202,added grade number 6 to verse JHN 3:35,0
2025-01-09 17:43:20,88.520202020202,reflected on verse JHN 3:35,1
2025-01-09 17:43:22,88.41666666666664,added grade number 1 to verse JHN 3:36,0
2025-01-09 17:43:23,88.41666666666664,added grade number 2 to verse JHN 3:36,0
2025-01-09 17:43:25,88.41666666666664,added grade number 3 to verse JHN 3:36,0
2025-01-09 17:43:26,88.41666666666664,added grade number 4 to verse JHN 3:36,0
2025-01-09 17:43:27,88.41666666666664,added grade number 5 to verse JHN 3:36,0
2025-01-09 17:43:29,88.41666666666664,added grade number 6 to verse JHN 3:36,0
2025-01-09 17:43:35,88.41666666666664,reflected on verse JHN 3:36,1
2025-01-09 17:43:36,88.45098039215685,added grade number 1 to verse JHN 3:1,1
2025-01-09 17:43:37,88.45098039215685,added grade number 2 to verse JHN 3:1,1
2025-01-09 17:43:39,88.45098039215685,added grade number 3 to verse JHN 3:1,1
2025-01-09 17:43:41,88.4142156862745,added grade number 4 to verse JHN 3:1,1
2025-01-09 17:43:42,88.45098039215685,added grade number 5 to verse JHN 3:1,1
2025-01-09 17:43:43,88.45098039215685,added grade number 6 to verse JHN 3:1,1
2025-01-09 17:47:44,88.45098039215685,reflected on verse JHN 3:1,2
2025-01-09 17:47:45,88.60784313725489,added grade number 1 to verse JHN 3:2,1
2025-01-09 17:47:51,88.56372549019606,added grade number 2 to verse JHN 3:2,1
2025-01-09 17:47:53,88.578431372549,added grade number 3 to verse JHN 3:2,1
2025-01-09 17:47:54,88.58578431372547,added grade number 4 to verse JHN 3:2,1
2025-01-09 17:47:55,88.5313725490196,added grade number 5 to verse JHN 3:2,1
2025-01-09 17:47:57,88.54411764705881,added grade number 6 to verse JHN 3:2,1
2025-01-09 17:50:31,88.54411764705881,reflected on verse JHN 3:2,2
2025-01-09 17:50:36,88.58823529411764,added grade number 1 to verse JHN 3:3,1
2025-01-09 17:50:37,88.55882352941175,added grade number 2 to verse JHN 3:3,1
2025-01-09 17:50:39,88.56862745098037,added grade number 3 to verse JHN 3:3,1
2025-01-09 17:50:41,88.53676470588233,added grade number 4 to verse JHN 3:3,1
2025-01-09 17:50:42,88.51764705882351,added grade number 5 to verse JHN 3:3,1
2025-01-09 17:50:43,88.52941176470587,added grade number 6 to verse JHN 3:3,1
2025-01-09 17:50:47,88.52941176470587,reflected on verse JHN 3:3,2
2025-01-09 17:50:48,88.578431372549,added grade number 1 to verse JHN 3:4-5,1
2025-01-09 17:50:53,88.5049019607843,added grade number 2 to verse JHN 3:4-5,1
2025-01-09 17:50:55,88.50980392156862,added grade number 3 to verse JHN 3:4-5,1
2025-01-09 17:50:57,88.5269607843137,added grade number 4 to verse JHN 3:4-5,1
2025-01-09 17:50:58,88.53725490196076,added grade number 5 to verse JHN 3:4-5,1
2025-01-09 17:50:59,88.54411764705881,added grade number 6 to verse JHN 3:4-5,1
2025-01-09 17:51:04,88.54411764705881,reflected on verse JHN 3:4-5,2
2025-01-09 17:51:06,88.49509803921566,added grade number 1 to verse JHN 3:6,1
2025-01-09 17:51:08,88.52450980392155,added grade number 2 to verse JHN 3:6,1
2025-01-09 17:51:09,88.53431372549018,added grade number 3 to verse JHN 3:6,1
2025-01-09 17:51:11,88.50245098039214,added grade number 4 to verse JHN 3:6,1
2025-01-09 17:51:12,88.50098039215685,added grade number 5 to verse JHN 3:6,1
2025-01-09 17:51:14,88.51960784313724,added grade number 6 to verse JHN 3:6,1
2025-01-09 17:51:17,88.51960784313724,reflected on verse JHN 3:6,2
2025-01-09 17:51:18,88.70588235294115,added grade number 1 to verse JHN 3:7,1
2025-01-09 17:51:25,88.55882352941175,added grade number 2 to verse JHN 3:7,1
2025-01-09 17:51:26,88.55882352941175,added grade number 3 to verse JHN 3:7,1
2025-01-09 17:51:27,88.54411764705881,added grade number 4 to verse JHN 3:7,1
2025-01-09 17:51:28,88.51764705882351,added grade number 5 to verse JHN 3:7,1
2025-01-09 17:51:30,88.52450980392155,added grade number 6 to verse JHN 3:7,1
2025-01-09 17:51:33,88.52450980392155,reflected on verse JHN 3:7,2
2025-01-09 17:51:35,88.63235294117646,added grade number 1 to verse JHN 3:8,1
2025-01-09 17:51:37,88.63235294117646,added grade number 2 to verse JHN 3:8,1
2025-01-09 17:51:38,88.68137254901957,added grade number 3 to verse JHN 3:8,1
2025-01-09 17:51:39,88.6691176470588,added grade number 4 to verse JHN 3:8,1
2025-01-09 17:51:41,88.64999999999998,added grade number 5 to verse JHN 3:8,1
2025-01-09 17:51:43,88.62254901960783,added grade number 6 to verse JHN 3:8,1
2025-01-09 17:51:48,88.62254901960783,reflected on verse JHN 3:8,2
2025-01-09 17:51:50,88.63235294117646,added grade number 1 to verse JHN 3:9,1
2025-01-09 17:51:52,88.58823529411764,added grade number 2 to verse JHN 3:9,1
2025-01-09 17:51:54,88.60294117647058,added grade number 3 to verse JHN 3:9,1
2025-01-09 17:51:55,88.58823529411764,added grade number 4 to verse JHN 3:9,1
2025-01-09 17:51:56,88.57941176470587,added grade number 5 to verse JHN 3:9,1
2025-01-09 17:51:58,88.58823529411764,added grade number 6 to verse JHN 3:9,1
2025-01-09 17:52:02,88.58823529411764,reflected on verse JHN 3:9,2
2025-01-09 17:52:04,88.6911764705882,added grade number 1 to verse JHN 3:10,1
2025-01-09 17:52:05,88.58823529411764,added grade number 2 to verse JHN 3:10,1
2025-01-09 17:52:07,88.60294117647058,added grade number 3 to verse JHN 3:10,1
2025-01-09 17:52:09,88.61029411764704,added grade number 4 to verse JHN 3:10,1
2025-01-09 17:52:10,88.58529411764704,added grade number 5 to verse JHN 3:10,1
2025-01-09 17:52:11,88.56862745098037,added grade number 6 to verse JHN 3:10,1
2025-01-09 17:52:18,88.56862745098037,reflected on verse JHN 3:10,2
2025-01-09 17:52:19,88.72058823529409,added grade number 1 to verse JHN 3:11-12,1
2025-01-09 17:52:21,88.6911764705882,added grade number 2 to verse JHN 3:11-12,1
2025-01-09 17:52:22,88.63235294117646,added grade number 3 to verse JHN 3:11-12,1
2025-01-09 17:52:24,88.62499999999999,added grade number 4 to verse JHN 3:11-12,1
2025-01-09 17:52:25,88.63235294117646,added grade number 5 to verse JHN 3:11-12,1
2025-01-09 17:52:27,88.62745098039214,added grade number 6 to verse JHN 3:11-12,1
2025-01-09 17:52:31,88.62745098039214,reflected on verse JHN 3:11-12,2
2025-01-09 17:52:32,88.66666666666663,added grade number 1 to verse JHN 3:13,1
2025-01-09 17:52:34,88.69607843137251,added grade number 2 to verse JHN 3:13,1
2025-01-09 17:52:35,88.75490196078428,added grade number 3 to verse JHN 3:13,1
2025-01-09 17:52:37,88.76225490196076,added grade number 4 to verse JHN 3:13,1
2025-01-09 17:52:39,88.75490196078428,added grade number 5 to verse JHN 3:13,1
2025-01-09 17:52:40,88.74999999999997,added grade number 6 to verse JHN 3:13,1
2025-01-09 17:52:44,88.74999999999997,reflected on verse JHN 3:13,2
2025-01-09 17:52:46,88.7941176470588,added grade number 1 to verse JHN 3:14,1
2025-01-09 17:52:47,88.7941176470588,added grade number 2 to verse JHN 3:14,1
2025-01-09 17:52:48,88.82352941176468,added grade number 3 to verse JHN 3:14,1
2025-01-09 17:52:50,88.80147058823526,added grade number 4 to verse JHN 3:14,1
2025-01-09 17:52:52,88.77647058823527,added grade number 5 to verse JHN 3:14,1
2025-01-09 17:52:54,88.7941176470588,added grade number 6 to verse JHN 3:14,1
2025-01-09 17:52:58,88.7941176470588,reflected on verse JHN 3:14,2
2025-01-09 17:53:01,88.86764705882351,added grade number 1 to verse JHN 3:15,1
2025-01-09 17:53:02,88.83823529411762,added grade number 2 to verse JHN 3:15,1
2025-01-09 17:53:04,88.828431372549,added grade number 3 to verse JHN 3:15,1
2025-01-09 17:53:05,88.82352941176468,added grade number 4 to verse JHN 3:15,1
2025-01-09 17:53:07,88.83235294117645,added grade number 5 to verse JHN 3:15,1
2025-01-09 17:53:08,88.85294117647057,added grade number 6 to verse JHN 3:15,1
2025-01-09 17:53:12,88.85294117647057,reflected on verse JHN 3:15,2
2025-01-09 17:53:14,88.80882352941174,added grade number 1 to verse JHN 3:16,1
